nct_id,drug_name_raw,drug_name_normalized
NCT07007949,Ivosidenib combined with venetoclax and azacitidine,AZACITIDINE
NCT03471260,Azacitidine,AZACITIDINE
NCT03471260,Ivosidenib,IVOSIDENIB
NCT03471260,Venetoclax,VENETOCLAX
NCT06668584,Olutasidenib,OLUTASIDENIB
NCT06780930,Vorasidenib,VORASIDENIB
NCT03173248,Azacitidine,AZACITIDINE
NCT02381886,IDH305,IDH305
NCT07417761,Tuvusertib,TUVUSERTIB
NCT06707493,Ivosidenib,IVOSIDENIB
NCT04195555,Ivosidenib,IVOSIDENIB
NCT07282262,Ivosidenib,IVOSIDENIB
NCT07282262,Lenvatinib,LENVATINIB
NCT07604064,Olutasidenib,OLUTASIDENIB
NCT06161974,Olutasidenib + TMZ,OLUTASIDENIB
NCT04164901,Vorasidenib,VORASIDENIB
NCT03749187,Temozolomide (TMZ),TEMOZOLOMIDE
NCT07006688,Ivosidenib Oral Tablet,IVOSIDENIB
NCT06611839,"Ivosidenib, Venetoclax, Azacitidine",IVOSIDENIB
NCT06611839,"Ivosidenib, Venetoclax, Azacitidine",VENETOCLAX
NCT06611839,"Ivosidenib, Venetoclax, Azacitidine",AZACITIDINE
NCT06543381,Olutasidenib,OLUTASIDENIB
NCT05907057,Ivosidenib 500mg Oral Tablet,IVOSIDENIB
NCT05907057,Azacitidine,AZACITIDINE
NCT05209074,Ivosidenib,IVOSIDENIB
NCT06782542,Olutasidenib,OLUTASIDENIB
NCT06782542,Venetoclax,VENETOCLAX
NCT06782542,Azacitidine,AZACITIDINE
NCT07240662,Vorasidenib,VORASIDENIB
NCT06176989,Enasidenib,ENASIDENIB
NCT07131059,Ivosidenib,IVOSIDENIB
NCT07131059,Gilteritinib,GILTERITINIB
NCT07131059,Venetoclax,VENETOCLAX
NCT07131059,Avapritinib,AVAPRITINIB
NCT07131059,Daunorubicin,DAUNORUBICIN HYDROCHLORIDE
NCT07131059,Cytarabine,CYTARABINE
NCT07131059,Idarubicin,IDARUBICIN
NCT07131059,Azacitidine,AZACITIDINE
NCT03825796,Enasidenib Mesylate,ENASIDENIB MESYLATE
NCT03825796,Liposome-encapsulated Daunorubicin-Cytarabine,DAUNORUBICIN HYDROCHLORIDE
NCT03825796,Liposome-encapsulated Daunorubicin-Cytarabine,CYTARABINE HYDROCHLORIDE
NCT06550713,TQB3455 tablet+Azacitidine for Injection,AZACITIDINE
NCT04203316,Enasidenib,ENASIDENIB
NCT04203316,Enasidenib Mesylate,ENASIDENIB MESYLATE
NCT03383575,Azacitidine,AZACITIDINE
NCT03383575,Enasidenib,ENASIDENIB
NCT06672146,Decitabine and Cedazuridine,DECITABINE AND CEDAZURIDINE
NCT06672146,Enasidenib,ENASIDENIB
NCT06672146,Venetoclax,VENETOCLAX
NCT03683433,Azacitidine,AZACITIDINE
NCT03683433,Enasidenib Mesylate,ENASIDENIB MESYLATE
NCT06756308,Enasidenib,ENASIDENIB
NCT06756308,Rituximab,RITUXIMAB
NCT03728335,Enasidenib Mesylate,ENASIDENIB MESYLATE
NCT05859334,Erdafitinib,ERDAFITINIB
NCT07434843,Pemigatinib,PEMIGATINIB
NCT04963153,Enfortumab Vedotin,ENFORTUMAB VEDOTIN
NCT04963153,Erdafitinib,ERDAFITINIB
NCT06035224,"AK104（anti-PD-1/CTLA-4 bi-specific antibody ，intravenously）,lenvatinib（ targeted VEGFR 1-3、FGFR、PDGFRα， small molecule TKI，orally",LENVATINIB
NCT06653777,Pemigatinib,PEMIGATINIB
NCT04353375,HMPL-453,HMPL-453
NCT03210714,Erdafitinib,ERDAFITINIB
NCT04463771,retifanlimab,RETIFANLIMAB
NCT04463771,epacadostat,EPACADOSTAT
NCT04463771,pemigatinib,PEMIGATINIB
NCT05052801,Bemarituzumab,BEMARITUZUMAB
NCT05948475,Tinengotinib 8 mg,TINENGOTINIB
NCT05651672,Pemigatinib,PEMIGATINIB
NCT06919965,Mitomycin C,MITOMYCIN
NCT06919965,Gemcitabine,GEMCITABINE
NCT05567185,Erdafitinib Intravesical Delivery System,ERDAFITINIB
NCT04659616,Cytarabine,CYTARABINE
NCT04659616,Daunorubicin,DAUNORUBICIN HYDROCHLORIDE
NCT04659616,Pemigatinib,PEMIGATINIB
NCT05656235,Enfortumab vedotin,ENFORTUMAB VEDOTIN
NCT05656235,Pembrolizumab,PEMBROLIZUMAB
NCT03473743,Erdafitinib,ERDAFITINIB
NCT03473743,Cetrelimab,CETRELIMAB
NCT03473743,Cisplatin,CISPLATIN
NCT03473743,Carboplatin,CARBOPLATIN
NCT06511648,Erdafitinib monotherapy,ERDAFITINIB
NCT06511648,Cetrelimab and Erdafitinib combination,CETRELIMAB
NCT06389799,Pemigatinib,PEMIGATINIB
NCT06389799,Retifanlimab,RETIFANLIMAB
NCT06906562,Pemigatinib,PEMIGATINIB
NCT06997029,Palbociclib,PALBOCICLIB
NCT06997029,Fulvestrant,FULVESTRANT
NCT02905318,Palbociclib,PALBOCICLIB
NCT04750928,Abemaciclib,ABEMACICLIB
NCT07238881,Dalpiciclib Isetionate Tablets,DALPICICLIB
NCT07238881,Camrelizumab (anti-PD-1 inhibitor),CAMRELIZUMAB
NCT04315233,Ribociclib,RIBOCICLIB
NCT04315233,Belinostat,BELINOSTAT
NCT07222267,CDK4 Inhibitor,CDK4 INHIBITOR
NCT07222267,Estrogen Receptor Antagonist,ESTROGEN
NCT07222267,Aromatase Inhibitor,AROMATASE INHIBITOR
NCT03959891,Ipatasertib,IPATASERTIB
NCT03959891,Fulvestrant,FULVESTRANT
NCT03959891,Aromatase Inhibitor,AROMATASE INHIBITOR
NCT03959891,Palbociclib,PALBOCICLIB
NCT04438824,Palbociclib,PALBOCICLIB
NCT05578053,Dalpiciclib,DALPICICLIB
NCT04523857,Abemaciclib,ABEMACICLIB
NCT04523857,Hydroxychloroquine,HYDROXYCHLOROQUINE
NCT05694871,Palbociclib,PALBOCICLIB
NCT05694871,Cemiplimab,CEMIPLIMAB
NCT03454035,Ulixertinib,ULIXERTINIB
NCT03454035,Palbociclib,PALBOCICLIB
NCT07226349,Fulvestrant,FULVESTRANT
NCT06955156,Trilaciclib,TRILACICLIB
NCT03837821,Abemaciclib,ABEMACICLIB
NCT06307249,Palbociclib 125mg,PALBOCICLIB
NCT07490236,Trilaciclib group,TRILACICLIB
NCT04486911,"Pyrotinib maleate, SHR6390, letrozole",PYROTINIB
NCT04486911,"Pyrotinib maleate, SHR6390, letrozole",LETROZOLE
NCT06364956,Tislelizumab combined with two predefined dose groups of palbociclib,TISLELIZUMAB
NCT06364956,Tislelizumab combined with two predefined dose groups of palbociclib,PALBOCICLIB
NCT04921904,Abemaciclib,ABEMACICLIB
NCT04921904,Ramucirumab,RAMUCIRUMAB
NCT04393285,Abemaciclib,ABEMACICLIB
NCT04393285,Letrozole,LETROZOLE
NCT02603679,Paclitaxel,PACLITAXEL
NCT02603679,Tamoxifen + Palbociclib,TAMOXIFEN
NCT02603679,Tamoxifen + Palbociclib,PALBOCICLIB
NCT06151262,Trilaciclib+mFOLFIRINOX,TRILACICLIB
NCT04557449,Letrozole,LETROZOLE
NCT04557449,Fulvestrant,FULVESTRANT
NCT04557449,Midazolam,MIDAZOLAM HYDROCHLORIDE
NCT04557449,Enzalutamide,ENZALUTAMIDE
NCT03709680,Palbociclib,PALBOCICLIB
NCT03709680,Temozolomide,TEMOZOLOMIDE
NCT03709680,Irinotecan,IRINOTECAN HYDROCHLORIDE
NCT03709680,Topotecan,TOPOTECAN HYDROCHLORIDE
NCT03709680,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT05372640,Abemaciclib,ABEMACICLIB
NCT05372640,BET Bromodomain Inhibitor ZEN-3694,BET BROMODOMAIN INHIBITOR ZEN-3694
NCT04841148,Avelumab,AVELUMAB
NCT04841148,Palbociclib,PALBOCICLIB
NCT06569459,Trilaciclib Injection [Cosela],TRILACICLIB
NCT06959979,"CDK4/6 Inhibitor (Palbociclib, Ribociclib, Abemaciclib)",PALBOCICLIB
NCT06959979,"CDK4/6 Inhibitor (Palbociclib, Ribociclib, Abemaciclib)",RIBOCICLIB
NCT06959979,"CDK4/6 Inhibitor (Palbociclib, Ribociclib, Abemaciclib)",ABEMACICLIB
NCT04469764,Abemaciclib,ABEMACICLIB
NCT04469764,Anastrozole,ANASTROZOLE
NCT04469764,Letrozole,LETROZOLE
NCT05940493,Abemaciclib,ABEMACICLIB
NCT06113809,Palbociclib,PALBOCICLIB
NCT06113809,Pembrolizumab,PEMBROLIZUMAB
NCT02592083,Tamoxifen or Aromatase Inhibitor or Aromatase Inhibitor + goserelin,TAMOXIFEN
NCT02592083,Palbociclib,PALBOCICLIB
NCT06654297,Camrelizumab,CAMRELIZUMAB
NCT06654297,Palbociclib(100mg),PALBOCICLIB
NCT06390839,Palbociclib,PALBOCICLIB
NCT06109207,Camrelizumab,CAMRELIZUMAB
NCT06109207,Dalpiciclib 100mg,DALPICICLIB
NCT06413706,Abemaciclib,ABEMACICLIB
NCT06413706,Temozolomide,TEMOZOLOMIDE
NCT06569485,Trilaciclib+R-CHOP,TRILACICLIB
NCT03285412,Ribociclib,RIBOCICLIB
NCT04439201,Palbociclib,PALBOCICLIB
NCT05874401,Trilaciclib,TRILACICLIB
NCT05874401,Topotecan,TOPOTECAN HYDROCHLORIDE
NCT03891784,Abemaciclib,ABEMACICLIB
NCT06810544,abemaciclib,ABEMACICLIB
NCT03675893,Letrozole,LETROZOLE
NCT03675893,Abemaciclib,ABEMACICLIB
NCT03675893,Metformin,METFORMIN
NCT03675893,Zotatifin,ZOTATIFIN
NCT03675893,Gedatolisib,GEDATOLISIB
NCT05617885,Darolutamide,DAROLUTAMIDE
NCT05617885,Abemaciclib,ABEMACICLIB
NCT05617885,GNRH-A Leuprolide Acetate,ACETATE
NCT05617885,Degarelix,DEGARELIX
NCT06478927,Palbociclib capsules,PALBOCICLIB
NCT05413304,pre-operative abemaciclib,ABEMACICLIB
NCT05413304,abemaciclib + temozolomide,TEMOZOLOMIDE
NCT07123090,Sasanlimab,SASANLIMAB
NCT07123090,Palbociclib,PALBOCICLIB
NCT07123090,Axitinib,AXITINIB
NCT03310879,Abemaciclib,ABEMACICLIB
NCT04751929,Abemaciclib,ABEMACICLIB
NCT04751929,Atezolizumab,ATEZOLIZUMAB
NCT06409390,Trastuzumab deruxtecan,TRASTUZUMAB DERUXTECAN
NCT06409390,Sacituzumab govitecan,SACITUZUMAB GOVITECAN
NCT06409390,Fulvestrant,FULVESTRANT
NCT06409390,Ribociclib,RIBOCICLIB
NCT06409390,Abemaciclib,ABEMACICLIB
NCT00544115,busulfan,BUSULFAN
NCT00544115,cyclophosphamide,CYCLOPHOSPHAMIDE
NCT00544115,cyclosporine,CYCLOSPORINE
NCT00544115,etoposide,ETOPOSIDE
NCT00544115,fludarabine phosphate,FLUDARABINE
NCT00544115,melphalan,MELPHALAN
NCT00544115,methotrexate,METHOTREXATE
NCT00544115,mycophenolate mofetil,MYCOPHENOLATE MOFETIL
NCT00544115,sirolimus,SIROLIMUS
NCT07454226,Olverembatinib,OLVEREMBATINIB
NCT07454226,Venetoclax,VENETOCLAX
NCT07454226,Blinatumomab,BLINATUMOMAB
NCT05009992,ONC201,ONC201
NCT05009992,Paxalisib,PAXALISIB
NCT04070443,Ponatinib,PONATINIB
NCT04070443,Imatinib,IMATINIB
NCT03673501,Ripretinib,RIPRETINIB
NCT03673501,Sunitinib,SUNITINIB
NCT01199562,ganciclovir,GANCICLOVIR
NCT01199562,valganciclovir,VALGANCICLOVIR
NCT01199562,foscarnet sodium,FOSCARNET
NCT07559864,Regorafenib + Envafolimab,REGORAFENIB
NCT07559864,Regorafenib + Envafolimab,ENVAFOLIMAB
NCT01787409,Cholecalciferol,CHOLECALCIFEROL
NCT06917911,Cytarabine,CYTARABINE
NCT06917911,Daunorubicin Hydrochloride,DAUNORUBICIN HYDROCHLORIDE
NCT06917911,Gemtuzumab Ozogamicin,GEMTUZUMAB OZOGAMICIN
NCT06917911,Venetoclax,VENETOCLAX
NCT04910685,Elenestinib,ELENESTINIB
NCT05009927,Imatinib tablets,IMATINIB
NCT04824053,Milk from genetically selected homozygous- β-casein-A2 cows fed with forages and a concentrate enriched on linseed and selenized yeast as sources of PUFAs and selenium,SELENIUM
NCT07108348,Adenosine deaminase acting on RNA1,ADENOSINE
NCT03854032,Nivolumab,NIVOLUMAB
NCT05751733,Apatinib Mesylate,APATINIB
NCT05751733,"Sunitinib, Imatinib dosage, Dasatinib, Reveratinib",SUNITINIB
NCT05751733,"Sunitinib, Imatinib dosage, Dasatinib, Reveratinib",IMATINIB
NCT05751733,"Sunitinib, Imatinib dosage, Dasatinib, Reveratinib",DASATINIB
NCT06316960,Avapritinib,AVAPRITINIB
NCT06316960,Azacitidine Injection,AZACITIDINE
NCT06316960,Decitabine Injection,DECITABINE
NCT06316960,Idarubicin Hydrochloride,IDARUBICIN
NCT06316960,Cytarabine,CYTARABINE
NCT05186753,Bezuclastinib Tablets (Formulation A),BEZUCLASTINIB
NCT07028073,Group A (FIT): Avapritinib + IA regimen,AVAPRITINIB
NCT07215949,Zilucoplan®,ZILUCOPLAN
NCT06087263,Regorafenib,REGORAFENIB
NCT00539591,Peginterferon alfa-2b,PEGINTERFERON ALFA-2B
NCT00539591,Temozolomide,TEMOZOLOMIDE
NCT06208748,Bezuclastinib in combination with sunitinib,BEZUCLASTINIB
NCT06208748,Bezuclastinib in combination with sunitinib,SUNITINIB
NCT05969496,Axitinib,AXITINIB
NCT05969496,Pembrolizumab,PEMBROLIZUMAB
NCT03851614,Durvalumab,DURVALUMAB
NCT03851614,Olaparib,OLAPARIB
NCT03851614,Cediranib,CEDIRANIB
NCT05878106,Creatine supplementation,CREATINE
NCT06783790,"Avapritinib, azacitidine, Venetoclax",AVAPRITINIB
NCT06783790,"Avapritinib, azacitidine, Venetoclax",AZACITIDINE
NCT06783790,"Avapritinib, azacitidine, Venetoclax",VENETOCLAX
NCT05916755,Pembrolizumab,PEMBROLIZUMAB
NCT07224048,PYTEST® 14C-Urea Capsule Breath Test (at Home),UREA
NCT05743595,Personalized Neoantigen DNA vaccine,VACCINE
NCT05743595,Retifanlimab,RETIFANLIMAB
NCT06221683,Cytarabine,CYTARABINE
NCT06221683,Etoposide,ETOPOSIDE
NCT06221683,Venetoclax,VENETOCLAX
NCT06221683,Mitoxantrone hydrochloride liposome,MITOXANTRONE
NCT06221683,Idarubicin Hydrochloride,IDARUBICIN
NCT06221683,Sorafenib,SORAFENIB
NCT06221683,Gilteritinib,GILTERITINIB
NCT06221683,Avapritinib,AVAPRITINIB
NCT07171203,Imatinib,IMATINIB
NCT05739942,Temozolomide,TEMOZOLOMIDE
NCT07448272,Tab letrozole 5mg for 10 days,LETROZOLE
NCT06327685,Avapritinib,AVAPRITINIB
NCT06327685,Decitabine,DECITABINE
NCT06141226,TQB2450 +Anlotinib+Docetaxel,ANLOTINIB
NCT05411497,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT03305341,COVID-19 Therapeutic Biologic Mix - NOVAVAX COVID-19 VACCINE plus BCG Vaccine Mix for percutaneous use,VACCINE
NCT04522544,Tremelimumab,TREMELIMUMAB
NCT04522544,Durvalumab,DURVALUMAB
NCT07086833,Low Cysteine Diet,CYSTEINE
NCT07255638,Avapritinib,AVAPRITINIB
NCT03731260,Avapritinib,AVAPRITINIB
NCT04598009,Binimetinib,BINIMETINIB
NCT04598009,Imatinib,IMATINIB
NCT05734105,Ripretinib,RIPRETINIB
NCT05734105,Sunitinib,SUNITINIB
NCT04931017,Extended Release Metformin Hydrochloride,METFORMIN
NCT04996875,bezuclastinib,BEZUCLASTINIB
NCT05366816,Sunitinib,SUNITINIB
NCT05366816,Regorafenib,REGORAFENIB
NCT03192397,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT03192397,Fludarabine Phosphate,FLUDARABINE
NCT03192397,Melphalan Hydrochloride,MELPHALAN HYDROCHLORIDE
NCT03192397,Mycophenolate Mofetil,MYCOPHENOLATE MOFETIL
NCT03192397,Sirolimus,SIROLIMUS
NCT02917720,nilotinib,NILOTINIB
NCT06092879,Asciminib,ASCIMINIB
NCT06124157,Blinatumomab,BLINATUMOMAB
NCT06124157,Calaspargase Pegol,CALASPARGASE PEGOL
NCT06124157,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT06124157,Cytarabine,CYTARABINE
NCT06124157,Dasatinib,DASATINIB
NCT06124157,Daunorubicin,DAUNORUBICIN HYDROCHLORIDE
NCT06124157,Doxorubicin,DOXORUBICIN HYDROCHLORIDE
NCT06124157,Imatinib,IMATINIB
NCT06124157,Mercaptopurine,MERCAPTOPURINE
NCT06124157,Methotrexate,METHOTREXATE
NCT06124157,Pegaspargase,PEGASPARGASE
NCT06124157,Prednisolone,PREDNISOLONE
NCT06124157,Prednisone,PREDNISONE
NCT06124157,Thioguanine,THIOGUANINE
NCT06124157,Vincristine,VINCRISTINE
NCT06051409,Olverembatinib,OLVEREMBATINIB
NCT00792948,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT00792948,Cytarabine,CYTARABINE
NCT00792948,Dasatinib,DASATINIB
NCT00792948,Dexamethasone,DEXAMETHASONE
NCT00792948,Doxorubicin Hydrochloride,DOXORUBICIN HYDROCHLORIDE
NCT00792948,Etoposide,ETOPOSIDE
NCT00792948,Leucovorin Calcium,LEUCOVORIN CALCIUM
NCT00792948,Methotrexate,METHOTREXATE
NCT00792948,Methylprednisolone,METHYLPREDNISOLONE
NCT00792948,Prednisone,PREDNISONE
NCT00792948,Sirolimus,SIROLIMUS
NCT00792948,Vincristine Sulfate,VINCRISTINE SULFATE
NCT03862157,Azacitidine,AZACITIDINE
NCT03862157,Pevonedistat,PEVONEDISTAT
NCT03862157,Venetoclax,VENETOCLAX
NCT06013423,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT06013423,Cyclosporine,CYCLOSPORINE
NCT06013423,Fludarabine Phosphate,FLUDARABINE
NCT06013423,Mycophenolate Mofetil,MYCOPHENOLATE MOFETIL
NCT06013423,Thiotepa,THIOTEPA
NCT03117751,Prednisone,PREDNISONE
NCT03117751,Vincristine,VINCRISTINE
NCT03117751,Daunorubicin,DAUNORUBICIN HYDROCHLORIDE
NCT03117751,Pegaspargase,PEGASPARGASE
NCT03117751,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT03117751,Cytarabine,CYTARABINE
NCT03117751,Mercaptopurine,MERCAPTOPURINE
NCT03117751,Dasatinib,DASATINIB
NCT03117751,Methotrexate,METHOTREXATE
NCT03117751,Blinatumomab,BLINATUMOMAB
NCT03117751,Ruxolitinib,RUXOLITINIB
NCT03117751,Bortezomib,BORTEZOMIB
NCT03117751,Dexamethasone,DEXAMETHASONE
NCT03117751,Doxorubicin,DOXORUBICIN HYDROCHLORIDE
NCT03117751,Etoposide,ETOPOSIDE
NCT03117751,Clofarabine,CLOFARABINE
NCT03117751,Vorinostat,VORINOSTAT
NCT03117751,Idarubicin,IDARUBICIN
NCT03117751,Nelarabine,NELARABINE
NCT03117751,Thioguanine,THIOGUANINE
NCT03117751,Asparaginase Erwinia chrysanthemi (recombinant)-rywn,ASPARAGINASE
NCT03117751,Calaspargase Pegol,CALASPARGASE PEGOL
NCT05602194,Calaspargase Pegol,CALASPARGASE PEGOL
NCT05602194,Levocarnitine,LEVOCARNITINE
NCT05602194,Pegaspargase,PEGASPARGASE
NCT03399773,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT03399773,Fludarabine,FLUDARABINE
NCT03399773,Thiotepa,THIOTEPA
NCT03263572,Blinatumomab,BLINATUMOMAB
NCT03263572,Cytarabine,CYTARABINE
NCT03263572,Methotrexate,METHOTREXATE
NCT03263572,Ponatinib,PONATINIB
NCT04475731,Ponatinib,PONATINIB
NCT07224100,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT07224100,Doxorubicin,DOXORUBICIN HYDROCHLORIDE
NCT07224100,Etoposide,ETOPOSIDE
NCT07224100,Ponatinib,PONATINIB
NCT07224100,Prednisone,PREDNISONE
NCT07224100,Rituximab,RITUXIMAB
NCT07224100,Vincristine,VINCRISTINE
NCT06684964,asciminib,ASCIMINIB
NCT02143414,Blinatumomab,BLINATUMOMAB
NCT02143414,Dasatinib,DASATINIB
NCT02143414,Mercaptopurine,MERCAPTOPURINE
NCT02143414,Methotrexate,METHOTREXATE
NCT02143414,Methotrexate Sodium,METHOTREXATE SODIUM
NCT02143414,Prednisone,PREDNISONE
NCT02143414,Vincristine,VINCRISTINE
NCT02143414,Vincristine Sulfate,VINCRISTINE SULFATE
NCT05007873,Dasatinib,DASATINIB
NCT05007873,Decitabine and Cedazuridine,DECITABINE AND CEDAZURIDINE
NCT05143840,Single Agent Asciminib,ASCIMINIB HYDROCHLORIDE
NCT04060277,Letermovir,LETERMOVIR
NCT04060277,Multi-peptide CMV-Modified Vaccinia Ankara Vaccine,VACCINE
NCT05940961,Inotuzumab Ozogamicin,INOTUZUMAB OZOGAMICIN
NCT02115295,Cladribine,CLADRIBINE
NCT02115295,Cytarabine,CYTARABINE
NCT02115295,Gilteritinib,GILTERITINIB
NCT02115295,Idarubicin,IDARUBICIN
NCT02115295,Midostaurin,MIDOSTAURIN
NCT02115295,Venetoclax,VENETOCLAX
NCT04925479,Asciminib Pediatric formulation group,ASCIMINIB HYDROCHLORIDE
NCT03622788,Anti-Thymocyte Globulin,ANTI-THYMOCYTE GLOBULIN
NCT03622788,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT03622788,Fludarabine,FLUDARABINE
NCT03630991,Edetate Calcium Disodium,EDETATE CALCIUM DISODIUM
NCT03630991,Multivitamin,MULTIVITAMIN
NCT03630991,Succimer,SUCCIMER
NCT06860269,Randomization + Blinatumomab + chemotherapy,BLINATUMOMAB
NCT06860269,Randomization + Isatuximab + Standard frontline T-ALL chemotherapy backbone,ISATUXIMAB
NCT06860269,Randomization + Blinatumomab + Ponatinib + chemotherapy,PONATINIB
NCT07166419,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT07166419,Fludarabine,FLUDARABINE
NCT07074496,Fludarabine,FLUDARABINE
NCT07074496,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT07074496,Olverembatinib,OLVEREMBATINIB
NCT07022743,Imatinib,IMATINIB
NCT07022743,Artesunate,ARTESUNATE
NCT02689440,Dasatinib,DASATINIB
NCT02689440,Venetoclax,VENETOCLAX
NCT01746836,Ponatinib Hydrochloride,PONATINIB
NCT02003222,Blinatumomab,BLINATUMOMAB
NCT02003222,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT02003222,Cytarabine,CYTARABINE
NCT02003222,Daunorubicin,DAUNORUBICIN HYDROCHLORIDE
NCT02003222,Dexamethasone,DEXAMETHASONE
NCT02003222,Etoposide,ETOPOSIDE
NCT02003222,Leucovorin Calcium,LEUCOVORIN CALCIUM
NCT02003222,Mercaptopurine,MERCAPTOPURINE
NCT02003222,Methotrexate,METHOTREXATE
NCT02003222,Pegaspargase,PEGASPARGASE
NCT02003222,Prednisone,PREDNISONE
NCT02003222,Rituximab,RITUXIMAB
NCT02003222,Vincristine,VINCRISTINE
NCT02003222,Vincristine Sulfate,VINCRISTINE SULFATE
NCT03906292,Imatinib,IMATINIB
NCT03906292,Nilotinib 300 mg,NILOTINIB
NCT03906292,Dasatinib,DASATINIB
NCT03906292,Asciminib,ASCIMINIB
NCT05031897,Fludarabine,FLUDARABINE
NCT05031897,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT05031897,Mycophenolate Mofetil,MYCOPHENOLATE MOFETIL
NCT05031897,Melphalan,MELPHALAN
NCT03739814,Blinatumomab,BLINATUMOMAB
NCT03739814,Inotuzumab Ozogamicin,INOTUZUMAB OZOGAMICIN
NCT03739814,Ponatinib,PONATINIB
NCT03007147,Calaspargase Pegol,CALASPARGASE PEGOL
NCT03007147,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT03007147,Cytarabine,CYTARABINE
NCT03007147,Daunorubicin Hydrochloride,DAUNORUBICIN HYDROCHLORIDE
NCT03007147,Dexamethasone,DEXAMETHASONE
NCT03007147,Dexrazoxane Hydrochloride,DEXRAZOXANE
NCT03007147,Doxorubicin,DOXORUBICIN HYDROCHLORIDE
NCT03007147,Etoposide,ETOPOSIDE
NCT03007147,Ifosfamide,IFOSFAMIDE
NCT03007147,Imatinib Mesylate,IMATINIB
NCT03007147,Leucovorin Calcium,LEUCOVORIN CALCIUM
NCT03007147,Levoleucovorin,LEVOLEUCOVORIN
NCT03007147,Mercaptopurine,MERCAPTOPURINE
NCT03007147,Methotrexate,METHOTREXATE
NCT03007147,Methylprednisolone,METHYLPREDNISOLONE
NCT03007147,Pegaspargase,PEGASPARGASE
NCT03007147,Prednisolone,PREDNISOLONE
NCT03007147,Therapeutic Hydrocortisone,HYDROCORTISONE PHOSPHATE
NCT03007147,Thioguanine,THIOGUANINE
NCT03007147,Vincristine Sulfate,VINCRISTINE SULFATE
NCT03147612,Blinatumomab,BLINATUMOMAB
NCT03147612,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT03147612,Cytarabine,CYTARABINE
NCT03147612,Methotrexate,METHOTREXATE
NCT03147612,Ponatinib,PONATINIB
NCT03147612,Rituximab,RITUXIMAB
NCT03147612,Vincristine,VINCRISTINE
NCT03020030,Pegaspargase,PEGASPARGASE
NCT03020030,Erwinia asparaginase,ASPARAGINASE
NCT03020030,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT03020030,CYTARABINE,CYTARABINE
NCT03020030,DASATINIB,DASATINIB
NCT03020030,DEXAMETHASONE,DEXAMETHASONE
NCT03020030,Dexrazoxane,DEXRAZOXANE
NCT03020030,Doxorubicin,DOXORUBICIN HYDROCHLORIDE
NCT03020030,ETOPOSIDE,ETOPOSIDE
NCT03020030,HYDROCORTISONE,HYDROCORTISONE PHOSPHATE
NCT03020030,LEUCOVORIN CALCIUM,LEUCOVORIN CALCIUM
NCT03020030,MERCAPTOPURINE,MERCAPTOPURINE
NCT03020030,METHOTREXATE,METHOTREXATE
NCT03020030,NELARABINE,NELARABINE
NCT03020030,Vincristine,VINCRISTINE
NCT04971226,Imatinib,IMATINIB
NCT04971226,Nilotinib,NILOTINIB
NCT04971226,Bosutinib,BOSUTINIB
NCT04971226,Dasatinib,DASATINIB
NCT04971226,Asciminib,ASCIMINIB
NCT04722848,Ponatinib + Blinatumomab,PONATINIB
NCT04722848,Ponatinib + Blinatumomab,BLINATUMOMAB
NCT04722848,Chemotherapy + Imatinib,IMATINIB
NCT07020533,Letermovir,LETERMOVIR
NCT07020533,Multi-peptide CMV-Modified Vaccinia Ankara Vaccine,VACCINE
NCT02861417,Busulfan,BUSULFAN
NCT02861417,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT02861417,Fludarabine,FLUDARABINE
NCT02861417,Mycophenolate Mofetil,MYCOPHENOLATE MOFETIL
NCT02861417,Thiotepa,THIOTEPA
NCT06059391,Multi-peptide CMV-Modified Vaccinia Ankara Vaccine,VACCINE
NCT02727803,Anti-Thymocyte Globulin,ANTI-THYMOCYTE GLOBULIN
NCT02727803,Busulfan,BUSULFAN
NCT02727803,Clofarabine,CLOFARABINE
NCT02727803,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT02727803,Fludarabine Phosphate,FLUDARABINE
NCT02727803,Melphalan,MELPHALAN
NCT02727803,Rituximab,RITUXIMAB
NCT02494882,Ruxolitinib,RUXOLITINIB
NCT02494882,Dasatinib,DASATINIB
NCT02494882,Dexamethasone,DEXAMETHASONE
NCT05384587,asciminib,ASCIMINIB
NCT04195633,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT04195633,Cyclosporine,CYCLOSPORINE
