drug_claim_name,nomenclature,concept_id,drug_name,approved,immunotherapy,anti_neoplastic,source_db_name,source_db_version,fda_approval_year,biomarker,drug_class,mechanism
"4-[(7R,7AS)-7-HYDROXY-1,3-DIOXOTETRAHYDRO-1H-PYRROLO[1,2-C]IMIDAZOL-2(3H)-YL]-1-NAPHTHONITRILE",Primary Name,drugbank:DB08087,"4-[(7R,7AS)-7-HYDROXY-1,3-DIOXOTETRAHYDRO-1H-PYRROLO[1,2-C]IMIDAZOL-2(3H)-YL]-1-NAPHTHONITRILE",False,False,False,DrugBank,5.1.12,,,,
3-fluoro-N-1H-indol-5-yl-5-morpholin-4-ylbenzamide,Primary Name,drugbank:DB08092,3-FLUORO-N-1H-INDOL-5-YL-5-MORPHOLIN-4-YLBENZAMIDE,False,False,False,DrugBank,5.1.12,,,,
"6-ethyl-5-[(2S)-1-(3-methoxypropyl)-2-phenyl-1,2,3,4-tetrahydroquinolin-7-yl]pyrimidine-2,4-diamine",Primary Name,drugbank:DB08099,"6-ETHYL-5-[(2S)-1-(3-METHOXYPROPYL)-2-PHENYL-1,2,3,4-TETRAHYDROQUINOLIN-7-YL]PYRIMIDINE-2,4-DIAMINE",False,False,False,DrugBank,5.1.12,,,,
OXADIAZON,Primary Name,chembl:CHEMBL1080648,OXADIAZON,False,False,False,DTC,9/2/20,,,,
3-OXO-OCTANOIC ACID (2-OXO-TETRAHYDRO-FURAN-3-YL)-AMIDE,Primary Name,drugbank:DB08081,3-OXO-OCTANOIC ACID (2-OXO-TETRAHYDRO-FURAN-3-YL)-AMIDE,False,False,False,DrugBank,5.1.12,,,,
N-[12-(1H-imidazol-1-yl)dodecanoyl]-L-leucine,Primary Name,drugbank:DB08086,N-[12-(1H-IMIDAZOL-1-YL)DODECANOYL]-L-LEUCINE,False,False,False,DrugBank,5.1.12,,,,
LGD-2226,Primary Name,drugbank:DB08089,LGD-2226,False,False,False,DrugBank,5.1.12,,,,
3-(1-NAPHTHYLMETHOXY)PYRIDIN-2-AMINE,Primary Name,drugbank:DB08093,3-(1-NAPHTHYLMETHOXY)PYRIDIN-2-AMINE,False,False,False,DrugBank,5.1.12,,,,
RO-4584820,Primary Name,drugbank:DB08094,RO-4584820,False,False,False,DrugBank,5.1.12,,,,
"{[5-(5-nitro-2-furyl)-1,3,4-oxadiazol-2-yl]thio}acetic acid",Primary Name,drugbank:DB08098,"{[5-(5-NITRO-2-FURYL)-1,3,4-OXADIAZOL-2-YL]THIO}ACETIC ACID",False,False,False,DrugBank,5.1.12,,,,
N-[(6-butoxynaphthalen-2-yl)sulfonyl]-D-glutamic acid,Primary Name,drugbank:DB08106,N-[(6-BUTOXYNAPHTHALEN-2-YL)SULFONYL]-D-GLUTAMIC ACID,False,False,False,DrugBank,5.1.12,,,,
"(1S,4R,7AR)-4-BUTOXY-1-[(1R)-1-FORMYLPROPYL]-2,4,5,6,7,7A-HEXAHYDRO-1H-ISOINDOLE-3-CARBOXYLIC ACID",Primary Name,drugbank:DB08109,"(1S,4R,7AR)-4-BUTOXY-1-[(1R)-1-FORMYLPROPYL]-2,4,5,6,7,7A-HEXAHYDRO-1H-ISOINDOLE-3-CARBOXYLIC ACID",False,False,False,DrugBank,5.1.12,,,,
N-({6-[(4-CYANO-2-FLUOROBENZYL)OXY]NAPHTHALEN-2-YL}SULFONYL)-D-GLUTAMIC ACID,Primary Name,drugbank:DB08112,N-({6-[(4-CYANO-2-FLUOROBENZYL)OXY]NAPHTHALEN-2-YL}SULFONYL)-D-GLUTAMIC ACID,False,False,False,DrugBank,5.1.12,,,,
Latrunculin B,Primary Name,drugbank:DB08080,LATRUNCULIN B,False,False,False,DrugBank,5.1.12,,,,
IDD594,Primary Name,drugbank:DB08084,IDD594,False,False,False,DrugBank,5.1.12,,,,
"2-(2,6-DIFLUOROPHENOXY)-N-(2-FLUOROPHENYL)-9-ISOPROPYL-9H-PURIN-8-AMINE",Primary Name,drugbank:DB08097,"2-(2,6-DIFLUOROPHENOXY)-N-(2-FLUOROPHENYL)-9-ISOPROPYL-9H-PURIN-8-AMINE",False,False,False,DrugBank,5.1.12,,,,
"5-benzyl-1,3-thiazol-2-amine",Primary Name,drugbank:DB08114,"5-BENZYL-1,3-THIAZOL-2-AMINE",False,False,False,DrugBank,5.1.12,,,,
TAK-242,Primary Name,iuphar.ligand:9036,RESATORVID,False,False,False,TdgClinicalTrial,Jan-14,,,,
"4-{[(2-Oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]amino}-N-(1,3-thiazol-2-yl)benzenesulfonamide",Primary Name,drugbank:DB08125,"4-{[(2-OXO-1,2-DIHYDRO-3H-INDOL-3-YLIDENE)METHYL]AMINO}-N-(1,3-THIAZOL-2-YL)BENZENESULFONAMIDE",False,False,False,DrugBank,5.1.12,,,,
3-pyridin-4-yl-1H-indazole,Primary Name,drugbank:DB08113,3-PYRIDIN-4-YL-1H-INDAZOLE,False,False,False,DrugBank,5.1.12,,,,
2-aminoethyl naphthalen-1-ylacetate,Primary Name,drugbank:DB08115,2-AMINOETHYL NAPHTHALEN-1-YLACETATE,False,False,False,DrugBank,5.1.12,,,,
N-phenyl-1H-pyrazole-3-carboxamide,Primary Name,drugbank:DB08135,N-PHENYL-1H-PYRAZOLE-3-CARBOXAMIDE,False,False,False,DrugBank,5.1.12,,,,
"{[(2,6-difluorophenyl)carbonyl]amino}-N-(4-fluorophenyl)-1H-pyrazole-3-carboxamide",Primary Name,drugbank:DB08138,"{[(2,6-DIFLUOROPHENYL)CARBONYL]AMINO}-N-(4-FLUOROPHENYL)-1H-PYRAZOLE-3-CARBOXAMIDE",False,False,False,DrugBank,5.1.12,,,,
"(3R)-4-{[(3,4-dihydroxyphenyl)acetyl]oxy}-N-(2-formylindolizin-3-yl)-3-sulfino-D-valine",Primary Name,drugbank:DB08116,"(3R)-4-{[(3,4-DIHYDROXYPHENYL)ACETYL]OXY}-N-(2-FORMYLINDOLIZIN-3-YL)-3-SULFINO-D-VALINE",False,False,False,DrugBank,5.1.12,,,,
"N-Methyl-4-{[(2-oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]amino}benzenesulfonamide",Primary Name,drugbank:DB08122,"N-METHYL-4-{[(2-OXO-1,2-DIHYDRO-3H-INDOL-3-YLIDENE)METHYL]AMINO}BENZENESULFONAMIDE",False,False,False,DrugBank,5.1.12,,,,
4-(acetylamino)-N-(4-fluorophenyl)-1H-pyrazole-3-carboxamide,Primary Name,drugbank:DB08136,4-(ACETYLAMINO)-N-(4-FLUOROPHENYL)-1H-PYRAZOLE-3-CARBOXAMIDE,False,False,False,DrugBank,5.1.12,,,,
"N-(5-{3,4-difluoro-2-[(2-fluoro-4-iodophenyl)amino]phenyl}-1,3,4-oxadiazol-2-yl)ethane-1,2-diamine",Primary Name,drugbank:DB08130,"N-(5-{3,4-DIFLUORO-2-[(2-FLUORO-4-IODOPHENYL)AMINO]PHENYL}-1,3,4-OXADIAZOL-2-YL)ETHANE-1,2-DIAMINE",False,False,False,DrugBank,5.1.12,,,,
N-(4-sulfamoylphenyl)-1H-indazole-3-carboxamide,Primary Name,drugbank:DB08133,N-(4-SULFAMOYLPHENYL)-1H-INDAZOLE-3-CARBOXAMIDE,False,False,False,DrugBank,5.1.12,,,,
"1-[4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine",Primary Name,drugbank:DB08149,"1-[4-(4-CHLOROBENZYL)-1-(7H-PYRROLO[2,3-D]PYRIMIDIN-4-YL)PIPERIDIN-4-YL]METHANAMINE",False,False,False,DrugBank,5.1.12,,,,
N-{2-[4-(AMINOSULFONYL)PHENYL]ETHYL}ACETAMIDE,Primary Name,drugbank:DB08155,N-{2-[4-(AMINOSULFONYL)PHENYL]ETHYL}ACETAMIDE,False,False,False,DrugBank,5.1.12,,,,
3-[4-(AMINOSULFONYL)PHENYL]PROPANOIC ACID,Primary Name,drugbank:DB08156,3-[4-(AMINOSULFONYL)PHENYL]PROPANOIC ACID,False,False,False,DrugBank,5.1.12,,,,
"(2S)-2-AMINO-4-(METHYLSULFANYL)-1-(1,3-THIAZOL-2-YL)BUTANE-1,1-DIOL",Primary Name,drugbank:DB08160,"(2S)-2-AMINO-4-(METHYLSULFANYL)-1-(1,3-THIAZOL-2-YL)BUTANE-1,1-DIOL",False,False,False,DrugBank,5.1.12,,,,
(2Z)-N-biphenyl-4-yl-2-cyano-3-cyclopropyl-3-hydroxyprop-2-enamide,Primary Name,drugbank:DB08169,(2Z)-N-BIPHENYL-4-YL-2-CYANO-3-CYCLOPROPYL-3-HYDROXYPROP-2-ENAMIDE,False,False,False,DrugBank,5.1.12,,,,
2-(4-CARCOXY-5-ISOPROPYLTHIAZOLYL)BENZOPIPERIDINE,Primary Name,drugbank:DB08192,2-(4-CARCOXY-5-ISOPROPYLTHIAZOLYL)BENZOPIPERIDINE,False,False,False,DrugBank,5.1.12,,,,
"3-{[4-([amino(imino)methyl]aminosulfonyl)anilino]methylene}-2-oxo-2,3-dihydro-1H-indole",Primary Name,drugbank:DB08126,"3-{[4-([AMINO(IMINO)METHYL]AMINOSULFONYL)ANILINO]METHYLENE}-2-OXO-2,3-DIHYDRO-1H-INDOLE",False,False,False,DrugBank,5.1.12,,,,
"(1S,4R,9S)-5-(trifluoromethyl)-1,2,3,4-tetrahydro-1,4-methanonaphthalen-9-amine",Primary Name,drugbank:DB08128,"(1S,4R,9S)-5-(TRIFLUOROMETHYL)-1,2,3,4-TETRAHYDRO-1,4-METHANONAPHTHALEN-9-AMINE",False,False,False,DrugBank,5.1.12,,,,
(1R)-2-amino-1-[3-(trifluoromethyl)phenyl]ethanol,Primary Name,drugbank:DB08129,(1R)-2-AMINO-1-[3-(TRIFLUOROMETHYL)PHENYL]ETHANOL,False,False,False,DrugBank,5.1.12,,,,
"5-[(4-AMINOCYCLOHEXYL)AMINO]-7-(PROPAN-2-YLAMINO)PYRAZOLO[1,5-A]PYRIMIDINE-3-CARBONITRILE",Primary Name,drugbank:DB08140,"5-[(4-AMINOCYCLOHEXYL)AMINO]-7-(PROPAN-2-YLAMINO)PYRAZOLO[1,5-A]PYRIMIDINE-3-CARBONITRILE",False,False,False,DrugBank,5.1.12,,,,
"6-(2,6-DIMETHOXYPHENYL)PYRIDO[2,3-D]PYRIMIDINE-2,7-DIAMINE",Primary Name,drugbank:DB08145,"6-(2,6-DIMETHOXYPHENYL)PYRIDO[2,3-D]PYRIMIDINE-2,7-DIAMINE",False,False,False,DrugBank,5.1.12,,,,
"7-(2,5-dihydropyrrol-1-yl)-6-phenyl-pyrido[6,5-d]pyrimidin-2-amine",Primary Name,drugbank:DB08146,"7-(2,5-DIHYDROPYRROL-1-YL)-6-PHENYL-PYRIDO[6,5-D]PYRIMIDIN-2-AMINE",False,False,False,DrugBank,5.1.12,,,,
"4-[3-(dibenzylamino)phenyl]-2,4-dioxobutanoic acid",Primary Name,drugbank:DB08147,"4-[3-(DIBENZYLAMINO)PHENYL]-2,4-DIOXOBUTANOIC ACID",False,False,False,DrugBank,5.1.12,,,,
indane-5-sulfonamide,Primary Name,drugbank:DB08165,INDANE-5-SULFONAMIDE,False,False,False,DrugBank,5.1.12,,,,
"4-{[(2,6-difluorophenyl)carbonyl]amino}-N-[(3S)-piperidin-3-yl]-1H-pyrazole-3-carboxamide",Primary Name,drugbank:DB08141,"4-{[(2,6-DIFLUOROPHENYL)CARBONYL]AMINO}-N-[(3S)-PIPERIDIN-3-YL]-1H-PYRAZOLE-3-CARBOXAMIDE",False,False,False,DrugBank,5.1.12,,,,
"1-[4-(4-chlorophenyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine",Primary Name,drugbank:DB08148,"1-[4-(4-CHLOROPHENYL)-1-(7H-PYRROLO[2,3-D]PYRIMIDIN-4-YL)PIPERIDIN-4-YL]METHANAMINE",False,False,False,DrugBank,5.1.12,,,,
(S)-2-(MERCAPTOMETHYL)-5-PHENYLPENTANOIC ACID,Primary Name,drugbank:DB08161,(S)-2-(MERCAPTOMETHYL)-5-PHENYLPENTANOIC ACID,False,False,False,DrugBank,5.1.12,,,,
"4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-aminium",Primary Name,drugbank:DB08150,"4-(4-CHLOROBENZYL)-1-(7H-PYRROLO[2,3-D]PYRIMIDIN-4-YL)PIPERIDIN-4-AMINIUM",False,False,False,DrugBank,5.1.12,,,,
ETHYL 3-[4-(AMINOSULFONYL)PHENYL]PROPANOATE,Primary Name,drugbank:DB08157,ETHYL 3-[4-(AMINOSULFONYL)PHENYL]PROPANOATE,False,False,False,DrugBank,5.1.12,,,,
"4-(5,11-DIOXO-5H-INDENO[1,2-C]ISOQUINOLIN-6(11H)-YL)BUTANOATE",Primary Name,drugbank:DB08159,"4-(5,11-DIOXO-5H-INDENO[1,2-C]ISOQUINOLIN-6(11H)-YL)BUTANOATE",False,False,False,DrugBank,5.1.12,,,,
"(4R)-7-chloro-9-methyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile",Primary Name,drugbank:DB08166,"(4R)-7-CHLORO-9-METHYL-1-OXO-1,2,4,9-TETRAHYDROSPIRO[BETA-CARBOLINE-3,4'-PIPERIDINE]-4-CARBONITRILE",False,False,False,DrugBank,5.1.12,,,,
Coumarin 120,Primary Name,drugbank:DB08168,COUMARIN 120,False,False,False,DrugBank,5.1.12,,,,
"(8alpha,10alpha,13alpha,17beta)-17-[(4-hydroxyphenyl)carbonyl]androsta-3,5-diene-3-carboxylic acid",Primary Name,drugbank:DB08220,"(8ALPHA,10ALPHA,13ALPHA,17BETA)-17-[(4-HYDROXYPHENYL)CARBONYL]ANDROSTA-3,5-DIENE-3-CARBOXYLIC ACID",False,False,False,DrugBank,5.1.12,,,,
(1Z)-4-(4-FLUOROPHENYL)-2-METHYLIDENEBUTAN-1-IMINE,Primary Name,drugbank:DB08176,(1Z)-4-(4-FLUOROPHENYL)-2-METHYLIDENEBUTAN-1-IMINE,False,False,False,DrugBank,5.1.12,,,,
"4-(4-methoxy-1H-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-amine",Primary Name,drugbank:DB08178,"4-(4-METHOXY-1H-PYRROLO[2,3-B]PYRIDIN-3-YL)PYRIMIDIN-2-AMINE",False,False,False,DrugBank,5.1.12,,,,
"[(4R)-4-(3-HYDROXYPHENYL)-1,6-DIMETHYL-2-THIOXO-1,2,3,4-TETRAHYDROPYRIMIDIN-5-YL](PHENYL)METHANONE",Primary Name,drugbank:DB08198,"[(4R)-4-(3-HYDROXYPHENYL)-1,6-DIMETHYL-2-THIOXO-1,2,3,4-TETRAHYDROPYRIMIDIN-5-YL](PHENYL)METHANONE",False,False,False,DrugBank,5.1.12,,,,
(1R)-menthyl hexyl phosphonate group,Primary Name,drugbank:DB08200,(1R)-MENTHYL HEXYL PHOSPHONATE GROUP,False,False,False,DrugBank,5.1.12,,,,
(1S)-menthyl hexyl phosphonate group,Primary Name,drugbank:DB08201,(1S)-MENTHYL HEXYL PHOSPHONATE GROUP,False,False,False,DrugBank,5.1.12,,,,
4-({[(4-METHYLPIPERAZIN-1-YL)AMINO]CARBONOTHIOYL}AMINO)BENZENESULFONAMIDE,Primary Name,drugbank:DB08202,4-({[(4-METHYLPIPERAZIN-1-YL)AMINO]CARBONOTHIOYL}AMINO)BENZENESULFONAMIDE,False,False,False,DrugBank,5.1.12,,,,
"7-[2-METHOXY-1-(METHOXYMETHYL)ETHYL]-7H-PYRROLO[3,2-F] QUINAZOLINE-1,3-DIAMINE",Primary Name,drugbank:DB08203,"7-[2-METHOXY-1-(METHOXYMETHYL)ETHYL]-7H-PYRROLO[3,2-F] QUINAZOLINE-1,3-DIAMINE",False,False,False,DrugBank,5.1.12,,,,
"2-AMINO-4-FLUORO-5-[(1-METHYL-1H-IMIDAZOL-2-YL)SULFANYL]-N-(1,3-THIAZOL-2-YL)BENZAMIDE",Primary Name,drugbank:DB08210,"2-AMINO-4-FLUORO-5-[(1-METHYL-1H-IMIDAZOL-2-YL)SULFANYL]-N-(1,3-THIAZOL-2-YL)BENZAMIDE",False,False,False,DrugBank,5.1.12,,,,
(2Z)-N-(3-chloro-2'-methoxybiphenyl-4-yl)-2-cyano-3-hydroxybut-2-enamide,Primary Name,drugbank:DB08172,(2Z)-N-(3-CHLORO-2'-METHOXYBIPHENYL-4-YL)-2-CYANO-3-HYDROXYBUT-2-ENAMIDE,False,False,False,DrugBank,5.1.12,,,,
"5-CHLORO-N-((1R,2S)-2-(4-(2-OXOPYRIDIN-1(2H)-YL)BENZAMIDO) CYCLOPENTYL)THIOPHENE-2-CARBOXAMIDE",Primary Name,drugbank:DB08174,"5-CHLORO-N-((1R,2S)-2-(4-(2-OXOPYRIDIN-1(2H)-YL)BENZAMIDO) CYCLOPENTYL)THIOPHENE-2-CARBOXAMIDE",False,False,False,DrugBank,5.1.12,,,,
"(2E,4E)-11-METHOXY-3,7,11-TRIMETHYLDODECA-2,4-DIENOIC ACID",Primary Name,drugbank:DB08175,"(2E,4E)-11-METHOXY-3,7,11-TRIMETHYLDODECA-2,4-DIENOIC ACID",False,False,False,DrugBank,5.1.12,,,,
2-(2-METHYLPHENYL)-1H-INDOLE-5-CARBOXIMIDAMIDE,Primary Name,drugbank:DB08184,2-(2-METHYLPHENYL)-1H-INDOLE-5-CARBOXIMIDAMIDE,False,False,False,DrugBank,5.1.12,,,,
2-(3-NITROPHENYL)ACETIC ACID,Primary Name,drugbank:DB08193,2-(3-NITROPHENYL)ACETIC ACID,False,False,False,DrugBank,5.1.12,,,,
"4-methyl-7,8-dihydro-5H-thiopyrano[4,3-d]pyrimidin-2-amine",Primary Name,drugbank:DB08194,"4-METHYL-7,8-DIHYDRO-5H-THIOPYRANO[4,3-D]PYRIMIDIN-2-AMINE",False,False,False,DrugBank,5.1.12,,,,
NAM NAPTHYLAMINOALANINE,Primary Name,drugbank:DB08253,NAM NAPTHYLAMINOALANINE,False,False,False,DrugBank,5.1.12,,,,
2-[METHYL-(5-GERANYL-4-METHYL-PENT-3-ENYL)-AMINO]-ETHYL-DIPHOSPHATE,Primary Name,drugbank:DB08180,2-[METHYL-(5-GERANYL-4-METHYL-PENT-3-ENYL)-AMINO]-ETHYL-DIPHOSPHATE,False,False,False,DrugBank,5.1.12,,,,
2-METHYLTHIO-N6-ISOPENTENYL-ADENOSINE-5'-MONOPHOSPHATE,Primary Name,drugbank:DB08185,2-METHYLTHIO-N6-ISOPENTENYL-ADENOSINE-5'-MONOPHOSPHATE,False,False,False,DrugBank,5.1.12,,,,
N-[(CYCLOHEXYLAMINO)CARBONYL]GLYCINE,Primary Name,drugbank:DB08256,N-[(CYCLOHEXYLAMINO)CARBONYL]GLYCINE,False,False,False,DrugBank,5.1.12,,,,
"2-hydroxy-7-methoxy-5-methyl-naphthalene-1-carboxylic acid meso-2,5-dihydroxy-cyclopent-3-enyl ester",Primary Name,drugbank:DB08261,"2-HYDROXY-7-METHOXY-5-METHYL-NAPHTHALENE-1-CARBOXYLIC ACID MESO-2,5-DIHYDROXY-CYCLOPENT-3-ENYL ESTER",False,False,False,DrugBank,5.1.12,,,,
"Methyl [(1E,5R)-5-{3-[(2E,4E)-2,5-dimethyl-2,4-octadienoyl]-2,4-dioxo-3,4-dihydro-2H-pyran-6-yl}hexylidene]carbamate",Primary Name,drugbank:DB08266,"METHYL [(1E,5R)-5-{3-[(2E,4E)-2,5-DIMETHYL-2,4-OCTADIENOYL]-2,4-DIOXO-3,4-DIHYDRO-2H-PYRAN-6-YL}HEXYLIDENE]CARBAMATE",False,False,False,DrugBank,5.1.12,,,,
"6-AMINO-4-[2-(4-METHYLPHENYL)ETHYL]-1,7-DIHYDRO-8H-IMIDAZO[4,5-G]QUINAZOLIN-8-ONE",Primary Name,drugbank:DB08268,"6-AMINO-4-[2-(4-METHYLPHENYL)ETHYL]-1,7-DIHYDRO-8H-IMIDAZO[4,5-G]QUINAZOLIN-8-ONE",False,False,False,DrugBank,5.1.12,,,,
(4S)-4-(2-NAPHTHYLMETHYL)-D-GLUTAMIC ACID,Primary Name,drugbank:DB08272,(4S)-4-(2-NAPHTHYLMETHYL)-D-GLUTAMIC ACID,False,False,False,DrugBank,5.1.12,,,,
[N-(3-dibenzylcarbamoyl-oxiranecarbonyl)-hydrazino]-acetic acid,Primary Name,drugbank:DB08229,[N-(3-DIBENZYLCARBAMOYL-OXIRANECARBONYL)-HYDRAZINO]-ACETIC ACID,False,False,False,DrugBank,5.1.12,,,,
N-[2-(2-methyl-1H-indol-3-yl)ethyl]thiophene-2-carboxamide,Primary Name,drugbank:DB08235,N-[2-(2-METHYL-1H-INDOL-3-YL)ETHYL]THIOPHENE-2-CARBOXAMIDE,False,False,False,DrugBank,5.1.12,,,,
"(2S)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one",Primary Name,drugbank:DB08236,"(2S)-2-(3-BROMOPHENYL)-3-(5-CHLORO-2-HYDROXYPHENYL)-1,3-THIAZOLIDIN-4-ONE",False,False,False,DrugBank,5.1.12,,,,
1-(2-DEOXY-5-O-PHOSPHONO-BETA-D-ERYTHRO-PENTOFURANOSYL)-5-NITRO-1H-INDOLE,Primary Name,drugbank:DB08245,1-(2-DEOXY-5-O-PHOSPHONO-BETA-D-ERYTHRO-PENTOFURANOSYL)-5-NITRO-1H-INDOLE,False,False,False,DrugBank,5.1.12,,,,
6-(CYCLOHEXYLMETHOXY)-8-ISOPROPYL-9H-PURIN-2-AMINE,Primary Name,drugbank:DB08247,6-(CYCLOHEXYLMETHOXY)-8-ISOPROPYL-9H-PURIN-2-AMINE,False,False,False,DrugBank,5.1.12,,,,
4-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}BUTANOIC ACID,Primary Name,drugbank:DB08257,4-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}BUTANOIC ACID,False,False,False,DrugBank,5.1.12,,,,
"2,6-dicarboxynaphthalene",Primary Name,drugbank:DB08262,"2,6-DICARBOXYNAPHTHALENE",False,False,False,DrugBank,5.1.12,,,,
"6-amino-4-(2-phenylethyl)-1,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one",Primary Name,drugbank:DB08267,"6-AMINO-4-(2-PHENYLETHYL)-1,7-DIHYDRO-8H-IMIDAZO[4,5-G]QUINAZOLIN-8-ONE",False,False,False,DrugBank,5.1.12,,,,
4-HYDROXY-5-IODO-3-NITROPHENYLACETYL-EPSILON-AMINOCAPROIC ACID ANION,Primary Name,drugbank:DB08273,4-HYDROXY-5-IODO-3-NITROPHENYLACETYL-EPSILON-AMINOCAPROIC ACID ANION,False,False,False,DrugBank,5.1.12,,,,
(3E)-4-(1-METHYL-1H-INDOL-3-YL)BUT-3-EN-2-ONE,Primary Name,drugbank:DB08186,(3E)-4-(1-METHYL-1H-INDOL-3-YL)BUT-3-EN-2-ONE,False,False,False,DrugBank,5.1.12,,,,
Methyl red,Primary Name,drugbank:DB08209,METHYL RED,False,False,False,DrugBank,5.1.12,,,,
1-[2-(3-ACETYL-2-HYDROXY-6-METHOXY-PHENYL)-CYCLOPROPYL]-3-(5-CYANO-PYRIDIN-2-YL)-THIOUREA,Primary Name,drugbank:DB08212,1-[2-(3-ACETYL-2-HYDROXY-6-METHOXY-PHENYL)-CYCLOPROPYL]-3-(5-CYANO-PYRIDIN-2-YL)-THIOUREA,False,False,False,DrugBank,5.1.12,,,,
"1-METHYL-5-(2-PHENOXYMETHYL-PYRROLIDINE-1-SULFONYL)-1H-INDOLE-2,3-DIONE",Primary Name,drugbank:DB08213,"1-METHYL-5-(2-PHENOXYMETHYL-PYRROLIDINE-1-SULFONYL)-1H-INDOLE-2,3-DIONE",False,False,False,DrugBank,5.1.12,,,,
4-(1H-IMIDAZOL-1-YL)PHENOL,Primary Name,drugbank:DB08214,4-(1H-IMIDAZOL-1-YL)PHENOL,False,False,False,DrugBank,5.1.12,,,,
N-{4-METHYL-3-[(3-PYRIMIDIN-4-YLPYRIDIN-2-YL)AMINO]PHENYL}-3-(TRIFLUOROMETHYL)BENZAMIDE,Primary Name,drugbank:DB08221,N-{4-METHYL-3-[(3-PYRIMIDIN-4-YLPYRIDIN-2-YL)AMINO]PHENYL}-3-(TRIFLUOROMETHYL)BENZAMIDE,False,False,False,DrugBank,5.1.12,,,,
METHOXYUNDECYLPHOSPHINIC ACID,Primary Name,drugbank:DB08222,METHOXYUNDECYLPHOSPHINIC ACID,False,False,False,DrugBank,5.1.12,,,,
"[5-(5-Amino-1H-pyrrolo[3,2-b]pyridin-2-yl)-6-hydroxy-3'-nitro-3-biphenylyl]acetic acid",Primary Name,drugbank:DB08232,"[5-(5-AMINO-1H-PYRROLO[3,2-B]PYRIDIN-2-YL)-6-HYDROXY-3'-NITRO-3-BIPHENYLYL]ACETIC ACID",False,False,False,DrugBank,5.1.12,,,,
6-CYCLOHEXYLMETHYLOXY-2-(4'-HYDROXYANILINO)PURINE,Primary Name,drugbank:DB08233,6-CYCLOHEXYLMETHYLOXY-2-(4'-HYDROXYANILINO)PURINE,False,False,False,DrugBank,5.1.12,,,,
"5-[3-(2,5-dimethoxyphenyl)prop-1-yn-1-yl]-6-ethylpyrimidine-2,4-diamine",Primary Name,drugbank:DB08234,"5-[3-(2,5-DIMETHOXYPHENYL)PROP-1-YN-1-YL]-6-ETHYLPYRIMIDINE-2,4-DIAMINE",False,False,False,DrugBank,5.1.12,,,,
N-(carboxycarbonyl)-D-phenylalanine,Primary Name,drugbank:DB08263,N-(CARBOXYCARBONYL)-D-PHENYLALANINE,False,False,False,DrugBank,5.1.12,,,,
3-[(3-Nitrophenyl)sulfamoyl]-2-thiophenecarboxylic acid,Primary Name,drugbank:DB08306,3-[(3-NITROPHENYL)SULFAMOYL]-2-THIOPHENECARBOXYLIC ACID,False,False,False,DrugBank,5.1.12,,,,
"2'-HYDROXY-1,1'-BIPHENYL-2-SULFINIC ACID",Primary Name,drugbank:DB08319,"2'-HYDROXY-1,1'-BIPHENYL-2-SULFINIC ACID",False,False,False,DrugBank,5.1.12,,,,
trifluoro-[hydroxy-[hydroxy-[2-(N-methyl-2-nitro-anilino)ethoxy]phosphoryl]oxy-phosphoryl]oxy-beryllium(1-),Primary Name,drugbank:DB08276,TRIFLUORO-[HYDROXY-[HYDROXY-[2-(N-METHYL-2-NITRO-ANILINO)ETHOXY]PHOSPHORYL]OXY-PHOSPHORYL]OXY-BERYLLIUM(1-),False,False,False,DrugBank,5.1.12,,,,
"2-(2-CHLORO-4-FLUOROPHENOXY)-2-METHYL-N-[(1R,2S,3S,5S,7S)-5-(METHYLSULFONYL)-2-ADAMANTYL]PROPANAMIDE",Primary Name,drugbank:DB08277,"2-(2-CHLORO-4-FLUOROPHENOXY)-2-METHYL-N-[(1R,2S,3S,5S,7S)-5-(METHYLSULFONYL)-2-ADAMANTYL]PROPANAMIDE",False,False,False,DrugBank,5.1.12,,,,
"(1S,3R,4S,5S,7S)-4-{[2-(4-METHOXYPHENOXY)-2-METHYLPROPANOYL]AMINO}ADAMANTANE-1-CARBOXAMIDE",Primary Name,drugbank:DB08280,"(1S,3R,4S,5S,7S)-4-{[2-(4-METHOXYPHENOXY)-2-METHYLPROPANOYL]AMINO}ADAMANTANE-1-CARBOXAMIDE",False,False,False,DrugBank,5.1.12,,,,
