pmid,source_type,citation_text,asco_abstract_id,year,pubmed_url
32364435,PubMed,"Kenny et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/32364435
27000436,PubMed,"Kenny et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27000436
24374978,PubMed,"Walther et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24374978
37418832,PubMed,"O'Cearbhaill et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/37418832
16110030,PubMed,"Marcucci et al., 2005",,2005,https://pubmed.ncbi.nlm.nih.gov/16110030
15289486,PubMed,"Schlenk et al., 2004",,2004,https://pubmed.ncbi.nlm.nih.gov/15289486
6577285,PubMed,"Le Beau et al., 1983",,1983,https://pubmed.ncbi.nlm.nih.gov/6577285
35395680,PubMed,"Desai et al., 2022",,2022,https://pubmed.ncbi.nlm.nih.gov/35395680
9191060,PubMed,"Ceccherini et al., 1997",,1997,https://pubmed.ncbi.nlm.nih.gov/9191060
37376747,PubMed,"Szymczak et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/37376747
1391946,PubMed,"Erickson et al., 1992",,1992,https://pubmed.ncbi.nlm.nih.gov/1391946
1467524,PubMed,"Hurwitz et al., 1992",,1992,https://pubmed.ncbi.nlm.nih.gov/1467524
9746770,PubMed,"Grimwade et al., 1998",,1998,https://pubmed.ncbi.nlm.nih.gov/9746770
9180287,PubMed,"Nakamura et al., 1997",,1997,https://pubmed.ncbi.nlm.nih.gov/9180287
23153540,PubMed,"Gruber et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/23153540
23045605,PubMed,"Thiollier et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/23045605
28112737,PubMed,"de Rooij et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28112737
23407549,PubMed,"Masetti et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23407549
30246434,PubMed,"Andreiuolo et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30246434
33480048,PubMed,"Wang et al., 2021",,2021,https://pubmed.ncbi.nlm.nih.gov/33480048
28833375,PubMed,"Wong et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/28833375
31876361,PubMed,"Han et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/31876361
28817404,PubMed,"Argani et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28817404
29356724,PubMed,"Dickson et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29356724
38598794,PubMed,"Wu et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38598794
37870536,PubMed,"Meric-Bernstam et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/37870536
37870976,PubMed,"Zhou et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/37870976
37937763,PubMed,"Planchard et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/37937763
37978284,PubMed,"Kilburn et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/37978284
21885404,PubMed,"Tanas et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21885404
24986479,PubMed,"Flucke et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24986479
37256976,PubMed,"Turner et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/37256976
37053535,PubMed,"Wisinski et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/37053535
33449813,PubMed,"Sallman et al., 2021",,2021,https://pubmed.ncbi.nlm.nih.gov/33449813
30664630,PubMed,"Haller et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30664630
33298164,PubMed,"Zhang et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/33298164
35673607,PubMed,"Grogan et al., 2022",,2022,https://pubmed.ncbi.nlm.nih.gov/35673607
27373164,PubMed,"D'Antonio et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27373164
30602617,PubMed,"Baliakas et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30602617
38727700,PubMed,"Loree et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38727700
30206110,PubMed,"O'Leary et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/30206110
17369142,PubMed,"Soupir et al., 2007",,2007,https://pubmed.ncbi.nlm.nih.gov/17369142
8952155,PubMed,"Cuneo et al., 1996",,1996,https://pubmed.ncbi.nlm.nih.gov/8952155
20385793,PubMed,"Grimwade et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20385793
28643357,PubMed,"Lemelle et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28643357
32328562,PubMed,"Chau et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/32328562
15483023,PubMed,"French et al., 2004",,2004,https://pubmed.ncbi.nlm.nih.gov/15483023
231047,ASCO,,,,
24441665,PubMed,"Arbajian et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24441665
28939748,PubMed,"Arbajian et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28939748
25231134,PubMed,"Prieto-Granada et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25231134
17721195,PubMed,"Guillou et al., 2007",,2007,https://pubmed.ncbi.nlm.nih.gov/17721195
16931951,PubMed,"Matsuyama et al., 2006",,2006,https://pubmed.ncbi.nlm.nih.gov/16931951
38587856,PubMed,"Yaeger et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38587856
38126764,PubMed,"Subbiah et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38126764
31111274,PubMed,"Mhatre et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31111274
30876455,PubMed,"Lehman et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30876455
3455828,PubMed,"Bloomfield et al., 1986",,1986,https://pubmed.ncbi.nlm.nih.gov/3455828
10194126,PubMed,"Uckun et al., 1999",,1999,https://pubmed.ncbi.nlm.nih.gov/10194126
1991160,PubMed,"Fletcher et al., 1991",,1991,https://pubmed.ncbi.nlm.nih.gov/1991160
36050548,PubMed,"Brady et al., 2022",,2022,https://pubmed.ncbi.nlm.nih.gov/36050548
11417477,PubMed,"Slater et al., 2001",,2001,https://pubmed.ncbi.nlm.nih.gov/11417477
16646086,PubMed,"von Bergh et al., 2006",,2006,https://pubmed.ncbi.nlm.nih.gov/16646086
29569294,PubMed,"Espersen et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29569294
21447744,PubMed,"Schwartz et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21447744
32323889,PubMed,"Hempel et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/32323889
17334349,PubMed,"Amary et al., 2007",,2007,https://pubmed.ncbi.nlm.nih.gov/17334349
16628187,PubMed,"Slovak et al., 2006",,2006,https://pubmed.ncbi.nlm.nih.gov/16628187
24661089,PubMed,"Tarlock et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24661089
24441146,PubMed,"Sandahl et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24441146
31648321,PubMed,"Shiba et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31648321
38212634,PubMed,"Umeda et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38212634
38942080,PubMed,"Felip et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38942080
27667683,PubMed,"Gao et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27667683
37666855,PubMed,"Ohnmacht et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/37666855
23974201,PubMed,"Coenen et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23974201
20630590,PubMed,"Serravalle et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20630590
28097792,PubMed,"Barrett et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28097792
37879444,PubMed,"Passaro et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/37879444
37870969,PubMed,"Hadoux et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/37870969
39293516,PubMed,"Rodon et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/39293516
37059834,PubMed,"Subbiah et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/37059834
36375115,PubMed,"Bouffet et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/36375115
37058324,PubMed,"Zerkalenkova et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/37058324
26214592,PubMed,"Fischer et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26214592
33951732,PubMed,"Tarlock et al., 2021",,2021,https://pubmed.ncbi.nlm.nih.gov/33951732
34320176,PubMed,"Taube et al., 2022",,2022,https://pubmed.ncbi.nlm.nih.gov/34320176
34448807,PubMed,"Wakita et al., 2022",,2022,https://pubmed.ncbi.nlm.nih.gov/34448807
36309560,PubMed,"Ohki et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/36309560
30171027,PubMed,"Ohki et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30171027
27824051,PubMed,"Gu et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27824051
31784538,PubMed,"Braun et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31784538
36172171,PubMed,"Stukaite-Ruibiene et al., 2022",,2022,https://pubmed.ncbi.nlm.nih.gov/36172171
30872366,PubMed,"Hormann et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30872366
34211097,PubMed,"Boer et al., 2021",,2021,https://pubmed.ncbi.nlm.nih.gov/34211097
33512459,PubMed,"Fazio et al., 2021",,2021,https://pubmed.ncbi.nlm.nih.gov/33512459
31921638,PubMed,"Fournier et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31921638
33991782,PubMed,"Guenzel et al., 2021",,2021,https://pubmed.ncbi.nlm.nih.gov/33991782
2499362,PubMed,"Grimaldi et al., 1989",,1989,https://pubmed.ncbi.nlm.nih.gov/2499362
39908431,PubMed,"Schram et al., 2025",,2025,https://pubmed.ncbi.nlm.nih.gov/39908431
27776115,PubMed,"Zhang et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27776115
27265895,PubMed,"Lilljebjörn et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27265895
33653800,PubMed,"Brown et al., 2021",,2021,https://pubmed.ncbi.nlm.nih.gov/33653800
21487109,PubMed,"Salaverria et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21487109
32239695,PubMed,"Au-Yeung et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/32239695
31738823,PubMed,"Ramis-Zaldivar et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/31738823
29099951,PubMed,"Hu et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29099951
19244107,PubMed,"Guo et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19244107
19117982,PubMed,"Hu et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19117982
11431691,PubMed,"Ma et al., 2001",,2001,https://pubmed.ncbi.nlm.nih.gov/11431691
26215111,PubMed,"Inaba et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26215111
37870968,PubMed,"Fakih et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/37870968
38304177,PubMed,"Santana-Hernández et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38304177
17934255,PubMed,"Ismail et al., 2007",,2007,https://pubmed.ncbi.nlm.nih.gov/17934255
30421475,PubMed,"Iaccarino et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30421475
9226156,PubMed,"Borkhardt et al., 1997",,1997,https://pubmed.ncbi.nlm.nih.gov/9226156
9242552,PubMed,"Kong et al., 1997",,1997,https://pubmed.ncbi.nlm.nih.gov/9242552
30150206,PubMed,"Noort et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/30150206
29427188,PubMed,"Zerkalenkova et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29427188
30720533,PubMed,"Agaram et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30720533
29758589,PubMed,"Dashti et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29758589
19915490,PubMed,"Hasselblatt et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19915490
26352987,PubMed,"Gessi et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26352987
27380723,PubMed,"Johann et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/27380723
2170850,PubMed,"de Thé et al., 1990",,1990,https://pubmed.ncbi.nlm.nih.gov/2170850
2175343,PubMed,"Longo et al., 1990",,1990,https://pubmed.ncbi.nlm.nih.gov/2175343
31383960,PubMed,"Le Loarer et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/31383960
34873305,PubMed,"Wang et al., 2022",,2022,https://pubmed.ncbi.nlm.nih.gov/34873305
36169793,PubMed,"Cole et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/36169793
29472054,PubMed,"Raez et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29472054
35399574,PubMed,"Di Federico et al., 2022",,2022,https://pubmed.ncbi.nlm.nih.gov/35399574
38525318,PubMed,"Lai et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38525318
7780150,PubMed,"Romana et al., 1995",,1995,https://pubmed.ncbi.nlm.nih.gov/7780150
8609706,PubMed,"Shurtleff et al., 1995",,1995,https://pubmed.ncbi.nlm.nih.gov/8609706
27114462,PubMed,"de Rooij et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27114462
25145343,PubMed,"Ostronoff et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25145343
36815378,PubMed,"Bertrums et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/36815378
30282799,PubMed,"Wagener et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/30282799
29112016,PubMed,"Li et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29112016
34472720,PubMed,"Yoshida et al., 2022",,2022,https://pubmed.ncbi.nlm.nih.gov/34472720
19962671,PubMed,"Li et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19962671
24316981,PubMed,"Kleinman et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24316981
31802000,PubMed,"Lambo et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31802000
38302862,PubMed,"Long et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38302862
32330662,PubMed,"Liu et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/32330662
24030742,PubMed,"Jaso et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24030742
34196168,PubMed,"Niswander et al., 2021",,2021,https://pubmed.ncbi.nlm.nih.gov/34196168
26859458,PubMed,"Iacobucci et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26859458
36672407,PubMed,"Tang et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/36672407
26815134,PubMed,"Baldazzi et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26815134
32219447,PubMed,"Ottema et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/32219447
39302072,PubMed,"Csizmok et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/39302072
22323599,PubMed,"McCabe et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22323599
29227476,PubMed,"Bolouri et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29227476
38621200,PubMed,"van Weelderen et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38621200
37019990,PubMed,"Meyer et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/37019990
16843106,PubMed,"Craver et al., 2006",,2006,https://pubmed.ncbi.nlm.nih.gov/16843106
21111450,PubMed,"Segura et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21111450
10828883,PubMed,"Pérez-Losada et al., 2000",,2000,https://pubmed.ncbi.nlm.nih.gov/10828883
28637688,PubMed,"Trautmann et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28637688
33692463,PubMed,"Hirabayashi et al., 2021",,2021,https://pubmed.ncbi.nlm.nih.gov/33692463
33988307,PubMed,"Janet et al., 2021",,2021,https://pubmed.ncbi.nlm.nih.gov/33988307
27262168,PubMed,"Scher et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27262168
29955787,PubMed,"Scher et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29955787
38687617,PubMed,"Han et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38687617
27634205,PubMed,"Hirabayashi et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/27634205
38603651,PubMed,"Gong et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38603651
28701730,PubMed,"Meyer et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/28701730
38686611,PubMed,"Aypar et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38686611
28183331,PubMed,"Musolino et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28183331
38354330,PubMed,"Calfa et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38354330
32940689,PubMed,"O'Leary et al., 2021",,2021,https://pubmed.ncbi.nlm.nih.gov/32940689
32852708,PubMed,"Erber et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/32852708
33579347,PubMed,"Mouron et al., 2021",,2021,https://pubmed.ncbi.nlm.nih.gov/33579347
31371343,PubMed,"Drago et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31371343
34593528,PubMed,"Sánchez-Guixé et al., 2022",,2022,https://pubmed.ncbi.nlm.nih.gov/34593528
40069402,PubMed,"Middleton et al., 2025",,2025,https://pubmed.ncbi.nlm.nih.gov/40069402
24963049,PubMed,"Sankar et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24963049
28248815,PubMed,"Antonescu et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28248815
33021523,PubMed,"Karanian et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/33021523
37245628,PubMed,"Papa et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/37245628
38178749,PubMed,"Yin et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38178749
36895035,PubMed,"Schepke et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/36895035
39761483,PubMed,"Sands et al., 2025",,2025,https://pubmed.ncbi.nlm.nih.gov/39761483
39250535,PubMed,"Ahn et al., 2025",,2025,https://pubmed.ncbi.nlm.nih.gov/39250535
28404889,PubMed,"Luatti et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28404889
40293180,PubMed,"Heymach et al., 2025",,2025,https://pubmed.ncbi.nlm.nih.gov/40293180
40845250,PubMed,"Wedam et al., 2025",,2025,https://pubmed.ncbi.nlm.nih.gov/40845250
38710951,PubMed,"Rodón et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38710951
27418251,PubMed,"Morioka et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27418251
34074656,PubMed,"Adib et al., 2021",,2021,https://pubmed.ncbi.nlm.nih.gov/34074656
32973082,PubMed,"Sootome et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/32973082
38461159,PubMed,"Zhang et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38461159
30914635,PubMed,"Formisano et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30914635
31548347,PubMed,"Jeong et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/31548347
34247201,PubMed,"Dai et al., 2021",,2021,https://pubmed.ncbi.nlm.nih.gov/34247201
39602630,PubMed,"Andre et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/39602630
39874977,PubMed,"André et al., 2025",,2025,https://pubmed.ncbi.nlm.nih.gov/39874977
28420319,PubMed,"Ludwig et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28420319
39836945,PubMed,"D'Angelo et al., 2025",,2025,https://pubmed.ncbi.nlm.nih.gov/39836945
31038663,PubMed,"Schrock et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31038663
30643254,PubMed,"Samstein et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30643254
35708671,PubMed,"Ricciuti et al., 2022",,2022,https://pubmed.ncbi.nlm.nih.gov/35708671
30082870,PubMed,"Gandara et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/30082870
30785829,PubMed,"Ready et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30785829
19737651,PubMed,"Bennour et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19737651
30994538,PubMed,"Wang et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30994538
19318479,PubMed,"Szuhai et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19318479
30309915,PubMed,"Cristescu et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/30309915
40287412,PubMed,"Chen et al., 2025",,2025,https://pubmed.ncbi.nlm.nih.gov/40287412
40961426,PubMed,"Martling et al., 2025",,2025,https://pubmed.ncbi.nlm.nih.gov/40961426
29658845,PubMed,"Hellmann et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29658845
40923280,PubMed,"Yang et al., 2025",,2025,https://pubmed.ncbi.nlm.nih.gov/40923280
37057124,PubMed,"He et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/37057124
25517951,PubMed,"Schoolmeester et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25517951
40462401,PubMed,"Papke et al., 2025",,2025,https://pubmed.ncbi.nlm.nih.gov/40462401
32327700,PubMed,"Perret et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/32327700
25010205,PubMed,"Brohl et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25010205
38335473,PubMed,"Arrillaga-Romany et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38335473
41075874,PubMed,"Dehner et al., 2025",,2025,https://pubmed.ncbi.nlm.nih.gov/41075874
29515777,PubMed,"Romei et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29515777
30816954,PubMed,"Wang et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30816954
35452896,PubMed,"Whittle et al., 2022",,2022,https://pubmed.ncbi.nlm.nih.gov/35452896
23463663,PubMed,"Mosquera et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23463663
31189996,PubMed,"Bridge et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31189996
33012788,PubMed,"Michal et al., 2021",,2021,https://pubmed.ncbi.nlm.nih.gov/33012788
38043789,PubMed,"Dehner et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38043789
27499898,PubMed,"Presneau et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/27499898
26457357,PubMed,"Cleven et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26457357
31243110,PubMed,"Panagopoulos et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31243110
28731043,PubMed,"Graham et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28731043
36803776,PubMed,"Sugimoto et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/36803776
31287169,PubMed,"Castri et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31287169
32271377,PubMed,"Rizvi et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/32271377
40169546,PubMed,"Xu et al., 2025",,2025,https://pubmed.ncbi.nlm.nih.gov/40169546
41100773,PubMed,"Al Baghdadi et al., 2025",,2025,https://pubmed.ncbi.nlm.nih.gov/41100773
40057687,PubMed,"Tan et al., 2025",,2025,https://pubmed.ncbi.nlm.nih.gov/40057687
30459475,PubMed,"Zhu et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30459475
39255777,PubMed,"Xu et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/39255777
36240972,PubMed,"de Castro et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/36240972
35022522,PubMed,"Shirazi et al., 2022",,2022,https://pubmed.ncbi.nlm.nih.gov/35022522
17108110,PubMed,"Gujral et al., 2006",,2006,https://pubmed.ncbi.nlm.nih.gov/17108110
41104928,PubMed,"Le et al., 2025",,2025,https://pubmed.ncbi.nlm.nih.gov/41104928
32266142,PubMed,"Dai et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/32266142
36469101,PubMed,"Klubíčková et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/36469101
33355200,PubMed,"Si et al., 2021",,2021,https://pubmed.ncbi.nlm.nih.gov/33355200
36681091,PubMed,"Wang et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/36681091
33382123,PubMed,"Xu et al., 2021",,2021,https://pubmed.ncbi.nlm.nih.gov/33382123
37422156,PubMed,"Dehner et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/37422156
31094928,PubMed,"Haller et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31094928
30219084,PubMed,"Segawa et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/30219084
11826187,PubMed,"Antonescu et al., 2002",,2002,https://pubmed.ncbi.nlm.nih.gov/11826187
39702796,PubMed,"Caye-Eude et al., 2025",,2025,https://pubmed.ncbi.nlm.nih.gov/39702796
36806911,PubMed,"Wildsmith et al., 2023",,2023,https://pubmed.ncbi.nlm.nih.gov/36806911
38422883,PubMed,"Bar et al., 2024",,2024,https://pubmed.ncbi.nlm.nih.gov/38422883
18094413,PubMed,"Rossi et al., 2007",,2007,https://pubmed.ncbi.nlm.nih.gov/18094413
