candidate_id,pmid,predicate,intervention,direction,sibling_drug_count,evidence_record_ids
GCA-20640b8919a9d8060e5c850e,25962120,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:7903
GCA-63ed8c38b9f18e877c0a4fdf,25962120,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:7905
GCA-6c506e274b0659a40e5dbdd5,25962120,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:7905
GCA-289ff90935de5c163bd6d947,25962120,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:7906
GCA-e52d2391e915cb24bd579c07,25962120,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:7906
GCA-fa0455f26f6628906c42c1a4,25962120,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:7907
GCA-785fdbfaad03aa261769c9cf,25962120,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:7907
GCA-e7e395c5c177f18aaed83d00,25962120,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:7909
GCA-b69e7a47ada8aea194cc9b87,25962120,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:7909
GCA-cc7b93c01b2ae15af9cdfa0f,25962120,associated_with_sensitivity_to,CYTARABINE HYDROCHLORIDE,Sensitivity/Response,1,evidence:7910
GCA-7297428957cf1ed28213d094,25962120,associated_with_sensitivity_to,CYTARABINE HYDROCHLORIDE,Sensitivity/Response,1,evidence:7911
GCA-276f369f871ecc0f1f01abe4,25962120,associated_with_sensitivity_to,MERCAPTOPURINE,Sensitivity/Response,2,evidence:7913
GCA-3395b4a8dddd1e6a4802bb7d,25962120,associated_with_sensitivity_to,LOMETREXOL,Sensitivity/Response,2,evidence:7913
GCA-37c3c61efbed3df4bb2e122c,25962120,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:7915
GCA-ebaa89762f55731737ba0986,25962120,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:7915
GCA-62c173f15ce2ea53eb166a27,25962120,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:7916
GCA-4d933928279d94f2de10e6b8,25962120,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:7916
GCA-39d7834d94c8ae875e6e79d2,25962120,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:7917
GCA-035fbafdd4e455d1a5d6b39b,25962120,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:7917
GCA-0e924c90e5065e7697193734,25962120,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:7918
GCA-a10c875b7bad01fbc6ef8ed7,25962120,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:7918
GCA-50a33bacaf45c21999aca186,25962120,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:7919
GCA-4c4e518163b60af463d0bbab,25962120,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:7919
GCA-582c25dbca27bd56ad0edc17,25962120,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:7920
GCA-032390953ee575c88d5de451,25962120,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:7920
GCA-19bc9242775b91f659661ec3,25962120,associated_with_resistance_to,ASPARAGINASE,Resistance,3,evidence:7923
GCA-15e22dcced6fc1c476286ac3,25962120,associated_with_resistance_to,DAUNORUBICIN HYDROCHLORIDE,Resistance,3,evidence:7923
GCA-7555f73e3694732b0c248107,25962120,associated_with_resistance_to,METHOTREXATE,Resistance,3,evidence:7923
GCA-218f9599d5ca61d85bff6b4d,25962120,associated_with_resistance_to,CYTARABINE HYDROCHLORIDE,Resistance,4,evidence:7924
GCA-a4542fcf9e7ae2891b513ef2,25962120,associated_with_resistance_to,METHOTREXATE,Resistance,4,evidence:7924
GCA-1788e45a2f830583b7a0bf39,25962120,associated_with_resistance_to,ASPARAGINASE,Resistance,4,evidence:7924
GCA-69e065bb586d221aa7d6adec,25962120,associated_with_resistance_to,DAUNORUBICIN HYDROCHLORIDE,Resistance,4,evidence:7924
GCA-0ddcfaaa50c6d818a0c55d80,25962120,associated_with_resistance_to,ASPARAGINASE,Resistance,4,evidence:7925
GCA-f98812ed5be4aba2e36c6da8,25962120,associated_with_resistance_to,METHOTREXATE,Resistance,4,evidence:7925
GCA-7ea55d494e69806d214a9b94,25962120,associated_with_resistance_to,CYTARABINE HYDROCHLORIDE,Resistance,4,evidence:7925
GCA-2649541e5938591f82f4220f,25962120,associated_with_resistance_to,DAUNORUBICIN HYDROCHLORIDE,Resistance,4,evidence:7925
GCA-b1c3a03ebde79bb7b19366a9,25962120,associated_with_resistance_to,METHOTREXATE,Resistance,4,evidence:7926
GCA-a9fb1a5b6d0a938e725b8f18,25962120,associated_with_resistance_to,DAUNORUBICIN HYDROCHLORIDE,Resistance,4,evidence:7926
GCA-e39c9ed63bbe8a9014d53fa8,25962120,associated_with_resistance_to,ASPARAGINASE,Resistance,4,evidence:7926
GCA-9c7f480e99c98da95b24e311,25962120,associated_with_resistance_to,CYTARABINE HYDROCHLORIDE,Resistance,4,evidence:7926
GCA-a33553ae00b740e8b2596d0a,25962120,associated_with_resistance_to,METHOTREXATE,Resistance,4,evidence:7927
GCA-526b7a7ad163d58dfd32c7a4,25962120,associated_with_resistance_to,CYTARABINE HYDROCHLORIDE,Resistance,4,evidence:7927
GCA-9dd7a38c0d9643b99c3e755f,25962120,associated_with_resistance_to,ASPARAGINASE,Resistance,4,evidence:7927
GCA-2ffb7968681d0f690da7fbcc,25962120,associated_with_resistance_to,DAUNORUBICIN HYDROCHLORIDE,Resistance,4,evidence:7927
GCA-aa9109d7013c02a46b68ef9f,25962120,associated_with_resistance_to,DAUNORUBICIN HYDROCHLORIDE,Resistance,4,evidence:7928
GCA-8fbf8c990bf6ccc2d4c996f5,25962120,associated_with_resistance_to,ASPARAGINASE,Resistance,4,evidence:7928
GCA-7141d2c83aa1fb48f98f6cc2,25962120,associated_with_resistance_to,CYTARABINE HYDROCHLORIDE,Resistance,4,evidence:7928
GCA-0589a328589e1fa1a4f2e91c,25962120,associated_with_resistance_to,METHOTREXATE,Resistance,4,evidence:7928
GCA-d9dada7e2ae1b9c4ba1cd0d3,25962120,associated_with_resistance_to,DAUNORUBICIN HYDROCHLORIDE,Resistance,4,evidence:7929
GCA-17b97bb4edcc6bf52f04d710,25962120,associated_with_resistance_to,ASPARAGINASE,Resistance,4,evidence:7929
GCA-3b30b0b47530613923dc41e8,25962120,associated_with_resistance_to,METHOTREXATE,Resistance,4,evidence:7929
GCA-8a3e04fbe2894fe0fc701fae,25962120,associated_with_resistance_to,CYTARABINE HYDROCHLORIDE,Resistance,4,evidence:7929
GCA-c19cf6f4436f1b33abe35270,25962120,associated_with_resistance_to,METHOTREXATE,Resistance,3,evidence:7930
GCA-d79a0f11020bbf7ceadb6079,25962120,associated_with_resistance_to,ASPARAGINASE,Resistance,3,evidence:7930
GCA-c53d08433068f861b7a4b645,25962120,associated_with_resistance_to,DAUNORUBICIN HYDROCHLORIDE,Resistance,3,evidence:7930
GCA-6b4f79bff159f7b3bdfc0185,29596029,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:7933
GCA-b242303eb949a0723a86aa31,16775234,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:7942
GCA-3a539ea243dc829c40999edb,16775234,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:7943
GCA-ee3b4cc383b8168c3e4f034e,16775234,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:7945
GCA-7f01708b693464dadc81864d,16775234,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:7946
GCA-a21dca49eec2e071aedf25c8,16775234,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:7947
GCA-813dbb164ac3eb335050ada1,16775234,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:7948
GCA-f5a5b034a16295cbdb86fa28,16775234,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:7949
GCA-085c687735574c785c5dece0,16775234,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:7950
GCA-8e778131f51b474e7b4cd6e9,27489863,associated_with_sensitivity_to,PAZOPANIB HYDROCHLORIDE,Sensitivity/Response,1,evidence:7955
GCA-af05b3bfb721da646f54e3f2,28672024,associated_with_resistance_to,BAZEDOXIFENE,Resistance,1,evidence:7956
GCA-f28293ed6d7e2e656f3f0f6c,19366796,associated_with_sensitivity_to,SUNITINIB,Sensitivity/Response,1,evidence:7988
GCA-440592d9d91cf2739e1e69de,12944919,associated_with_sensitivity_to,IMATINIB,Sensitivity/Response,1,evidence:7990
GCA-cba184d59a619a0867d0e096,29760553,associated_with_sensitivity_to,SUNITINIB,Sensitivity/Response,1,evidence:7991
GCA-8822e1977381f80f1a6a6a51,29760553,associated_with_sensitivity_to,SUNITINIB,Sensitivity/Response,1,evidence:7992
GCA-7d306ec956f4b61b8de044a2,31905241,associated_with_sensitivity_to,LAROTRECTINIB SULFATE,Sensitivity/Response,1,evidence:7993
GCA-e50150094d8d987bd128bfec,29237803,associated_with_sensitivity_to,ENTRECTINIB,Sensitivity/Response,1,evidence:7994
GCA-a7562ccb28f1a18220a15fbf,16775234,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:8002
GCA-97ebe392dd4c58ac6fa6c46c,20453058,associated_with_resistance_to,PI-103,Resistance,1,evidence:8007
GCA-d5216f9848f583224c976e30,20453058,associated_with_resistance_to,PI-103,Resistance,1,evidence:8008
GCA-b3e5addc2f75efed4a876702,20453058,associated_with_sensitivity_to,PI-103,Sensitivity/Response,1,evidence:8009
GCA-cd0a2a3332869a67ab03719e,20453058,associated_with_sensitivity_to,PI-103,Sensitivity/Response,1,evidence:8011
GCA-1df30bb4aa5a8eff358788c5,20453058,associated_with_sensitivity_to,PI-103,Sensitivity/Response,1,evidence:8012
GCA-6e5078656046e936eb1bb15e,29610391,associated_with_sensitivity_to,LAROTRECTINIB SULFATE,Sensitivity/Response,1,evidence:8042
GCA-10658fc078845f5e565cef43,28424201,associated_with_resistance_to,CETUXIMAB,Resistance,1,evidence:8063
GCA-a0513175ab19b9d719553bf9,12623848,associated_with_resistance_to,IMATINIB,Resistance,1,evidence:8090
GCA-7a908cba11d094f7f7f9c594,12623848,associated_with_resistance_to,IMATINIB,Resistance,1,evidence:8091
GCA-5d6c1329cd1e983eb5b386af,12623848,associated_with_resistance_to,IMATINIB,Resistance,1,evidence:8092
GCA-7cae402ac54ccd5e74821639,12623848,associated_with_resistance_to,IMATINIB,Resistance,1,evidence:8093
GCA-7821e2a2d1856b8bf1cc0395,12623848,associated_with_resistance_to,IMATINIB,Resistance,1,evidence:8094
GCA-8637688da298786969c1f402,28516360,associated_with_sensitivity_to,GILTERITINIB,Sensitivity/Response,1,evidence:8106
GCA-37e372ec6cedf9ef7155eb34,27908881,associated_with_sensitivity_to,GILTERITINIB,Sensitivity/Response,1,evidence:8108
GCA-05516abae873f5154cfb4613,27489350,associated_with_resistance_to,CISPLATIN,Resistance,1,evidence:8112
GCA-87107e642e6321df3f22c8ba,32203698,associated_with_sensitivity_to,PEMIGATINIB,Sensitivity/Response,1,evidence:8173
GCA-5d4c9b21b7f6cb4df1b7167f,26537301,associated_with_resistance_to,ARSENIC TRIOXIDE,Resistance,1,evidence:8177
GCA-4347e488a989b077d5c11377,19010894,associated_with_resistance_to,LAPATINIB,Resistance,3,evidence:8183
GCA-b785d2e7cc5f4af1948331da,19010894,associated_with_resistance_to,DACTOLISIB,Resistance,3,evidence:8183
GCA-13a425653006fc6f602543ce,19010894,associated_with_resistance_to,TRASTUZUMAB,Resistance,3,evidence:8183
GCA-3fcd991d72b6837678fe96f6,32232486,associated_with_resistance_to,VENETOCLAX,Resistance,1,evidence:8185
GCA-b0bb3d2a39a4c520482c4ba7,31988000,associated_with_resistance_to,SELPERCATINIB,Resistance,1,evidence:8195
GCA-34090a61ad742732285ed67e,31988000,associated_with_resistance_to,SELPERCATINIB,Resistance,1,evidence:8196
GCA-c4d7bef31319f729fa098e50,32068648,associated_with_sensitivity_to,IMATINIB,Sensitivity/Response,1,evidence:8260
GCA-c8d393e431e2181dfe5741e6,19010894,associated_with_resistance_to,TRASTUZUMAB,Resistance,1,evidence:8267
GCA-52db1f60e5d373541768669a,19010894,associated_with_sensitivity_to,LAPATINIB,Sensitivity/Response,2,evidence:8271
GCA-456de047476d7a48b5e26f56,19010894,associated_with_sensitivity_to,DACTOLISIB,Sensitivity/Response,2,evidence:8271
GCA-5227fd2195268713d2b6aa67,19010894,associated_with_resistance_to,TRASTUZUMAB,Resistance,1,evidence:8274
GCA-fcd2ba6412f45aad152dab18,19010894,associated_with_resistance_to,LAPATINIB,Resistance,1,evidence:8275
GCA-44eac9e64ef91c4e5428fc3f,19010894,associated_with_resistance_to,DACTOLISIB,Resistance,1,evidence:8276
GCA-0d851cc5c2873ca860b8df39,19010894,associated_with_resistance_to,DACTOLISIB,Resistance,2,evidence:8278
GCA-aa6de90fd3101af17306eac3,19010894,associated_with_resistance_to,LAPATINIB,Resistance,2,evidence:8278
GCA-02624b4aaf5f208d1064aafc,19010894,associated_with_resistance_to,DACTOLISIB,Resistance,2,evidence:8279
GCA-cec0f8db6ab67b71bf8bb274,19010894,associated_with_resistance_to,TRASTUZUMAB,Resistance,2,evidence:8279
GCA-de5ad89bbe1751ce4c23247a,22858906,associated_with_resistance_to,FLT3/ABL/AURORA KINASE INHIBITOR KW-2449,Resistance,1,evidence:8336
GCA-88ddf49da8fa7b00bee0918f,22858906,associated_with_resistance_to,SORAFENIB,Resistance,1,evidence:8337
GCA-3a603f6b00438529fd5bd938,22858906,associated_with_resistance_to,SUNITINIB,Resistance,1,evidence:8338
GCA-95e80b589d713e1b5767fd52,22858906,associated_with_sensitivity_to,LESTAURTINIB,Sensitivity/Response,1,evidence:8339
GCA-87e5dd3dca31d6df3776823a,22858906,associated_with_sensitivity_to,MIDOSTAURIN,Sensitivity/Response,1,evidence:8340
GCA-7e4dc1838762c1be5b93a4c4,22858906,associated_with_resistance_to,LESTAURTINIB,Resistance,1,evidence:8341
GCA-85c69169fddbc5f20d878318,22858906,associated_with_resistance_to,MIDOSTAURIN,Resistance,1,evidence:8342
GCA-124871e6e20ba413573c6fab,27908881,associated_with_sensitivity_to,GILTERITINIB,Sensitivity/Response,1,evidence:8351
GCA-84cc8633acca5ac292188096,16434489,associated_with_resistance_to,IMATINIB,Resistance,1,evidence:8360
GCA-fe06ab2c9f95139876ba594c,22180495,associated_with_sensitivity_to,AKT INHIBITOR MK2206,Sensitivity/Response,2,evidence:8364
GCA-14ed19bab0bb6e8dcf45029d,22180495,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,2,evidence:8364
GCA-72d71c99a4a7e0d4368e65ce,22180495,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,1,evidence:8367
GCA-ad12223e2f37cde9fa89fb21,30835257,associated_with_sensitivity_to,COBIMETINIB,Sensitivity/Response,2,evidence:8374
GCA-c0fa9f2ac881540fca639c3e,30835257,associated_with_sensitivity_to,TRAMETINIB,Sensitivity/Response,2,evidence:8374
GCA-2078638c6b24e86332ca3c5b,31234236,associated_with_resistance_to,VENETOCLAX,Resistance,1,evidence:8375
GCA-a1faecd857e832e4a1ae4f59,31234236,associated_with_resistance_to,VENETOCLAX,Resistance,1,evidence:8376
GCA-1925beb45ca7d0199706d9c0,32343890,associated_with_sensitivity_to,OLAPARIB,Sensitivity/Response,1,evidence:8504
GCA-2bee35f2538ec52fa4b6f8e1,32343890,associated_with_sensitivity_to,OLAPARIB,Sensitivity/Response,1,evidence:8505
GCA-5b2bf80d9a27b76851e742c9,22180495,associated_with_sensitivity_to,CETUXIMAB,Sensitivity/Response,3,evidence:8506
GCA-416ba8d3c37b1c4963d11ecc,22180495,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,3,evidence:8506
GCA-362c1f07061ac9f4878c9593,22180495,associated_with_sensitivity_to,IRINOTECAN HYDROCHLORIDE,Sensitivity/Response,3,evidence:8506
GCA-c6cea03635ae5f67925ba0af,22180495,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,2,evidence:8507
GCA-4d2706e412978bd8ed0f7e32,22180495,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,2,evidence:8507
GCA-4bc166829f96ee9c5b7f352e,12623848,associated_with_resistance_to,IMATINIB,Resistance,1,evidence:8508
GCA-45b4ddd11f7a36efd505ef35,12623848,associated_with_resistance_to,IMATINIB,Resistance,1,evidence:8509
GCA-452058756ec2dec86e88bd3f,27908881,associated_with_sensitivity_to,GILTERITINIB,Sensitivity/Response,1,evidence:8517
GCA-577ab5cddee726dec09487cd,27908881,associated_with_sensitivity_to,GILTERITINIB,Sensitivity/Response,1,evidence:8518
GCA-76944328f83cc7b66273afcf,26920887,associated_with_resistance_to,TRASTUZUMAB,Resistance,1,evidence:8547
GCA-94b2c4efd0054acd9c53e092,26920887,associated_with_resistance_to,TRASTUZUMAB,Resistance,1,evidence:8548
GCA-c38b3c407daffcdaf650b96b,26920887,associated_with_resistance_to,TRASTUZUMAB,Resistance,1,evidence:8549
GCA-d2352501ea51be07b52bc0c1,31316618,associated_with_resistance_to,CISPLATIN,Resistance,1,evidence:8642
GCA-76821f738b385365d91cb13e,22858906,associated_with_resistance_to,QUIZARTINIB,Resistance,1,evidence:8654
GCA-37b7abb8aeba61936062614a,28501140,associated_with_sensitivity_to,ALECTINIB HYDROCHLORIDE,Sensitivity/Response,1,evidence:8657
GCA-6f9fff12366b89d0941442d0,26920887,associated_with_resistance_to,TRASTUZUMAB,Resistance,1,evidence:8662
GCA-d4f82604c49f5605e768895c,26920887,associated_with_resistance_to,TRASTUZUMAB,Resistance,1,evidence:8663
GCA-a4ccd3e062b1ec056ae4d7c4,26920887,associated_with_resistance_to,LAPATINIB,Resistance,2,evidence:8705
GCA-73f3b941a0ac016704e5e94b,26920887,associated_with_resistance_to,CAPECITABINE,Resistance,2,evidence:8705
GCA-70fd1c3405e7f8a9bcec69ee,32822286,associated_with_sensitivity_to,BINIMETINIB,Sensitivity/Response,1,evidence:8773
GCA-7fbb5e1be4e89b518c8d45c5,31160589,associated_with_resistance_to,VENETOCLAX,Resistance,1,evidence:8841
GCA-adf89e6f63f7a0dfe63c0073,32343890,associated_with_sensitivity_to,OLAPARIB,Sensitivity/Response,1,evidence:8842
GCA-bbbd01e08b76f447d3cc2f05,32877583,associated_with_sensitivity_to,CAPMATINIB HYDROCHLORIDE,Sensitivity/Response,1,evidence:8847
GCA-92d14a506a9cca3582321774,32846060,associated_with_sensitivity_to,SELPERCATINIB,Sensitivity/Response,1,evidence:8850
GCA-17e9e40f5047b119e72cbb72,32846061,associated_with_sensitivity_to,SELPERCATINIB,Sensitivity/Response,1,evidence:8851
GCA-6fe14c878e0f03c787b19998,32846061,associated_with_sensitivity_to,SELPERCATINIB,Sensitivity/Response,1,evidence:8852
GCA-b4d83abd97c9e0e9ed148d2d,30725494,associated_with_sensitivity_to,VENETOCLAX,Sensitivity/Response,1,evidence:8856
GCA-7da74b87912d3eed46ae206c,30725494,associated_with_sensitivity_to,VENETOCLAX,Sensitivity/Response,1,evidence:8857
GCA-b71180d7c7f54dc39c17ff9e,15178581,associated_with_sensitivity_to,MIDOSTAURIN,Sensitivity/Response,1,evidence:8858
GCA-e8de7a69c2c67e6a2dce7406,30204247,associated_with_sensitivity_to,LAROTRECTINIB SULFATE,Sensitivity/Response,1,evidence:8865
GCA-9e2c56d7e6b04019ed3dbc3a,30709876,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:8878
GCA-ae2569202b23c8a86672fe21,26563355,associated_with_sensitivity_to,ENTRECTINIB,Sensitivity/Response,1,evidence:8900
GCA-7a9a61c73ab9efff73dd6e6c,32050835,associated_with_sensitivity_to,TRK INHIBITOR,Sensitivity/Response,1,evidence:8902
GCA-41f2a83a48019824b3365211,31725893,associated_with_sensitivity_to,ETOPOSIDE PHOSPHATE,Sensitivity/Response,3,evidence:8917
GCA-2627f46c4f5fb361363e9b85,31725893,associated_with_sensitivity_to,METHOTREXATE,Sensitivity/Response,3,evidence:8917
GCA-ea0d8c946cb0df95de9e3f88,31725893,associated_with_sensitivity_to,LAROTRECTINIB SULFATE,Sensitivity/Response,3,evidence:8917
GCA-3149316233f844d965522aa1,27908881,associated_with_sensitivity_to,GILTERITINIB,Sensitivity/Response,1,evidence:8923
GCA-be2dd36cbf6d8ff82c77821b,28516360,associated_with_sensitivity_to,GILTERITINIB,Sensitivity/Response,1,evidence:8924
GCA-1f1ee224a50288145acfa6fb,31725893,associated_with_sensitivity_to,LAROTRECTINIB SULFATE,Sensitivity/Response,1,evidence:8930
GCA-57bb8df144b01ec5b1538746,30809568,associated_with_sensitivity_to,TRAMETINIB,Sensitivity/Response,1,evidence:8933
GCA-0a7281f0ec052a2bb8e6c47b,28002790,associated_with_sensitivity_to,SELUMETINIB SULFATE,Sensitivity/Response,1,evidence:8943
GCA-5bff0fc08466dd60497aa3ba,28002790,associated_with_sensitivity_to,TRAMETINIB,Sensitivity/Response,1,evidence:8944
GCA-03ab79389cabe92e1ef84bbe,27460442,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,1,evidence:9018
GCA-0587180bc0ee59ac83601dde,35135096,associated_with_sensitivity_to,TRAMETINIB,Sensitivity/Response,1,evidence:9021
GCA-a2a62dea9a244d12c540087f,18191450,associated_with_sensitivity_to,DASATINIB,Sensitivity/Response,1,evidence:9083
GCA-af946fe34ac89b0ec665d311,18191450,associated_with_sensitivity_to,DASATINIB,Sensitivity/Response,1,evidence:9084
GCA-9a740a952b83398cedf78af4,23175662,associated_with_sensitivity_to,DASATINIB,Sensitivity/Response,4,evidence:9150
GCA-b6368c0cb39531069a827b4e,23175662,associated_with_sensitivity_to,PONATINIB,Sensitivity/Response,4,evidence:9150
GCA-fe346c85ec6ed26bfc95ba6d,23175662,associated_with_sensitivity_to,IMATINIB,Sensitivity/Response,4,evidence:9150
GCA-309c8076ca58e249ecf94784,23175662,associated_with_sensitivity_to,NILOTINIB,Sensitivity/Response,4,evidence:9150
GCA-723c4de58ff8cce649990050,32306475,associated_with_sensitivity_to,IMATINIB,Sensitivity/Response,2,evidence:9159
GCA-4b43fb419dbf1d1a3d8f1cd0,32306475,associated_with_sensitivity_to,DASATINIB,Sensitivity/Response,2,evidence:9159
GCA-1b47e9e10d23d25f16d11be4,19794096,associated_with_sensitivity_to,DASATINIB,Sensitivity/Response,1,evidence:9164
